,event_id,event,event_split,event_region,event_slug,event_start_date,event_end_date,event_tier,event_phase,prize_money,stage_step,stage,stage_start_date,stage_end_date,stage_is_lan,stage_is_qualifier,liquipedia_link,location_venue,location_city,location_country,match_id,match_slug,match_number,match_round,match_date,match_format,reverse_sweep_attempt,reverse_sweep,game_id,game_number,game_date,game_duration,map_id,map_name,overtime,ballchasing_id
12688,614b6649f8090ec745286427,Major,Winter,World,https://octane.gg/events/6427-rlcs-2021-22-winter-major,2022-03-23 00:00:00+00:00,2022-03-27 22:30:00+00:00,S,Main Event,300000.0,0,Group Stage,2022-03-23 17:00:00+00:00,2022-03-25 23:30:00+00:00,True,False,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Winter,FaceIt Studio,Los Angeles,us,62336d87da9d7ca1c7baad18,https://octane.gg/matches/ad18-faze-clan-vs-detonator,4,Round 2,2022-03-23 18:00:00+00:00,best-of-5,False,False,623b6022c437fde7e02d2ab0,1.0,2022-03-23 17:58:28+00:00,316.0,eurostadium_night_p,Mannfield (Night),True,89e557c2-f0d4-44f8-812c-7c81154a4ea2
12689,614b6649f8090ec745286427,Major,Winter,World,https://octane.gg/events/6427-rlcs-2021-22-winter-major,2022-03-23 00:00:00+00:00,2022-03-27 22:30:00+00:00,S,Main Event,300000.0,0,Group Stage,2022-03-23 17:00:00+00:00,2022-03-25 23:30:00+00:00,True,False,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Winter,FaceIt Studio,Los Angeles,us,62336d87da9d7ca1c7baad18,https://octane.gg/matches/ad18-faze-clan-vs-detonator,4,Round 2,2022-03-23 18:00:00+00:00,best-of-5,False,False,623b6205da9d7ca1c7bab19a,2.0,2022-03-23 18:06:37+00:00,300.0,chn_stadium_p,Forbidden Temple,False,371f9905-dbf1-485d-86c9-264e3969b5f7
12690,614b6649f8090ec745286427,Major,Winter,World,https://octane.gg/events/6427-rlcs-2021-22-winter-major,2022-03-23 00:00:00+00:00,2022-03-27 22:30:00+00:00,S,Main Event,300000.0,0,Group Stage,2022-03-23 17:00:00+00:00,2022-03-25 23:30:00+00:00,True,False,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Winter,FaceIt Studio,Los Angeles,us,62336d87da9d7ca1c7baad18,https://octane.gg/matches/ad18-faze-clan-vs-detonator,4,Round 2,2022-03-23 18:00:00+00:00,best-of-5,False,False,623b63b8da9d7ca1c7bab1a8,3.0,2022-03-23 18:14:19+00:00,300.0,stadium_p,DFH Stadium,False,3b473f9c-aca8-4247-afc9-0e978d13eb8f
12691,614b6649f8090ec745286427,Major,Winter,World,https://octane.gg/events/6427-rlcs-2021-22-winter-major,2022-03-23 00:00:00+00:00,2022-03-27 22:30:00+00:00,S,Main Event,300000.0,0,Group Stage,2022-03-23 17:00:00+00:00,2022-03-25 23:30:00+00:00,True,False,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Winter,FaceIt Studio,Los Angeles,us,62336d87da9d7ca1c7baad18,https://octane.gg/matches/ad18-faze-clan-vs-detonator,4,Round 2,2022-03-23 18:00:00+00:00,best-of-5,False,False,623b6975c437fde7e02d2ac5,4.0,2022-03-23 18:34:15+00:00,300.0,utopiastadium_dusk_p,Utopia Coliseum (Dusk),False,ed804e29-a983-4109-b587-589bfd4cfa41
12692,614b6649f8090ec745286427,Major,Winter,World,https://octane.gg/events/6427-rlcs-2021-22-winter-major,2022-03-23 00:00:00+00:00,2022-03-27 22:30:00+00:00,S,Main Event,300000.0,0,Group Stage,2022-03-23 17:00:00+00:00,2022-03-25 23:30:00+00:00,True,False,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Winter,FaceIt Studio,Los Angeles,us,62336d87da9d7ca1c7baad19,https://octane.gg/matches/ad19-team-queso-vs-faze-clan,5,Round 3,2022-03-24 21:00:00+00:00,best-of-5,False,False,623cdba4c437fde7e02d2b89,1.0,2022-03-24 20:58:33+00:00,300.0,eurostadium_night_p,Mannfield (Night),False,47760b9d-0655-4ac7-ba4b-f183659bef93
12693,614b6649f8090ec745286427,Major,Winter,World,https://octane.gg/events/6427-rlcs-2021-22-winter-major,2022-03-23 00:00:00+00:00,2022-03-27 22:30:00+00:00,S,Main Event,300000.0,0,Group Stage,2022-03-23 17:00:00+00:00,2022-03-25 23:30:00+00:00,True,False,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Winter,FaceIt Studio,Los Angeles,us,62336d87da9d7ca1c7baad19,https://octane.gg/matches/ad19-team-queso-vs-faze-clan,5,Round 3,2022-03-24 21:00:00+00:00,best-of-5,False,False,623cde43da9d7ca1c7bab273,2.0,2022-03-24 21:07:13+00:00,300.0,chn_stadium_p,Forbidden Temple,False,9d9afdfd-ecbb-4666-b4a8-ecf5ff12b56c
12694,614b6649f8090ec745286427,Major,Winter,World,https://octane.gg/events/6427-rlcs-2021-22-winter-major,2022-03-23 00:00:00+00:00,2022-03-27 22:30:00+00:00,S,Main Event,300000.0,0,Group Stage,2022-03-23 17:00:00+00:00,2022-03-25 23:30:00+00:00,True,False,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Winter,FaceIt Studio,Los Angeles,us,62336d87da9d7ca1c7baad19,https://octane.gg/matches/ad19-team-queso-vs-faze-clan,5,Round 3,2022-03-24 21:00:00+00:00,best-of-5,False,False,623cdf69c437fde7e02d2b97,3.0,2022-03-24 21:15:03+00:00,300.0,stadium_p,DFH Stadium,False,3a217eda-01e9-4a57-86f8-b6d3497b95ba
12695,614b6649f8090ec745286427,Major,Winter,World,https://octane.gg/events/6427-rlcs-2021-22-winter-major,2022-03-23 00:00:00+00:00,2022-03-27 22:30:00+00:00,S,Main Event,300000.0,0,Group Stage,2022-03-23 17:00:00+00:00,2022-03-25 23:30:00+00:00,True,False,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Winter,FaceIt Studio,Los Angeles,us,62336d87da9d7ca1c7baad19,https://octane.gg/matches/ad19-team-queso-vs-faze-clan,5,Round 3,2022-03-24 21:00:00+00:00,best-of-5,False,False,623ce187c437fde7e02d2b9e,4.0,2022-03-24 21:24:05+00:00,300.0,utopiastadium_dusk_p,Utopia Coliseum (Dusk),False,9b35b6ef-afbe-4292-ab53-8c5c91261ea9
12696,614b6649f8090ec745286427,Major,Winter,World,https://octane.gg/events/6427-rlcs-2021-22-winter-major,2022-03-23 00:00:00+00:00,2022-03-27 22:30:00+00:00,S,Main Event,300000.0,0,Group Stage,2022-03-23 17:00:00+00:00,2022-03-25 23:30:00+00:00,True,False,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Winter,FaceIt Studio,Los Angeles,us,62336d87da9d7ca1c7baad19,https://octane.gg/matches/ad19-team-queso-vs-faze-clan,5,Round 3,2022-03-24 21:00:00+00:00,best-of-5,False,False,623ce3b0da9d7ca1c7bab281,5.0,2022-03-24 21:33:04+00:00,300.0,cs_p,Champions Field,False,d400225a-40ff-47f1-a8cc-fdf2595c5c97
12697,614b6649f8090ec745286427,Major,Winter,World,https://octane.gg/events/6427-rlcs-2021-22-winter-major,2022-03-23 00:00:00+00:00,2022-03-27 22:30:00+00:00,S,Main Event,300000.0,0,Group Stage,2022-03-23 17:00:00+00:00,2022-03-25 23:30:00+00:00,True,False,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Winter,FaceIt Studio,Los Angeles,us,62336d87da9d7ca1c7baad1a,https://octane.gg/matches/ad1a-version1-vs-detonator,6,Round 3,2022-03-24 21:00:00+00:00,best-of-5,False,False,623cdc56da9d7ca1c7bab26c,1.0,2022-03-24 21:01:38+00:00,305.0,eurostadium_night_p,Mannfield (Night),True,4992d4fd-cd09-4910-9055-a01568f6a088
12698,614b6649f8090ec745286427,Major,Winter,World,https://octane.gg/events/6427-rlcs-2021-22-winter-major,2022-03-23 00:00:00+00:00,2022-03-27 22:30:00+00:00,S,Main Event,300000.0,0,Group Stage,2022-03-23 17:00:00+00:00,2022-03-25 23:30:00+00:00,True,False,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Winter,FaceIt Studio,Los Angeles,us,62336d87da9d7ca1c7baad1a,https://octane.gg/matches/ad1a-version1-vs-detonator,6,Round 3,2022-03-24 21:00:00+00:00,best-of-5,False,False,623cde49c437fde7e02d2b90,2.0,2022-03-24 21:09:24+00:00,300.0,chn_stadium_p,Forbidden Temple,False,55f357e0-1dea-44c3-95c6-ca7735cc634b
12699,614b6649f8090ec745286427,Major,Winter,World,https://octane.gg/events/6427-rlcs-2021-22-winter-major,2022-03-23 00:00:00+00:00,2022-03-27 22:30:00+00:00,S,Main Event,300000.0,0,Group Stage,2022-03-23 17:00:00+00:00,2022-03-25 23:30:00+00:00,True,False,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Winter,FaceIt Studio,Los Angeles,us,62336d87da9d7ca1c7baad1a,https://octane.gg/matches/ad1a-version1-vs-detonator,6,Round 3,2022-03-24 21:00:00+00:00,best-of-5,False,False,623ce024da9d7ca1c7bab27a,3.0,2022-03-24 21:16:53+00:00,300.0,stadium_p,DFH Stadium,False,901c1222-0f66-4a14-b1fc-f2c14c4cc72b
12700,614b6649f8090ec745286427,Major,Winter,World,https://octane.gg/events/6427-rlcs-2021-22-winter-major,2022-03-23 00:00:00+00:00,2022-03-27 22:30:00+00:00,S,Main Event,300000.0,0,Group Stage,2022-03-23 17:00:00+00:00,2022-03-25 23:30:00+00:00,True,False,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Winter,FaceIt Studio,Los Angeles,us,62336d87da9d7ca1c7baad1b,https://octane.gg/matches/ad1b-nrg-esports-vs-furia-esports,7,Round 1,2022-03-23 19:00:00+00:00,best-of-5,False,False,623b71d1c437fde7e02d2acc,1.0,2022-03-23 19:05:05+00:00,352.0,eurostadium_night_p,Mannfield (Night),True,25a253cb-91cd-4702-9dfb-e7996d0aeda3
12701,614b6649f8090ec745286427,Major,Winter,World,https://octane.gg/events/6427-rlcs-2021-22-winter-major,2022-03-23 00:00:00+00:00,2022-03-27 22:30:00+00:00,S,Main Event,300000.0,0,Group Stage,2022-03-23 17:00:00+00:00,2022-03-25 23:30:00+00:00,True,False,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Winter,FaceIt Studio,Los Angeles,us,62336d87da9d7ca1c7baad1b,https://octane.gg/matches/ad1b-nrg-esports-vs-furia-esports,7,Round 1,2022-03-23 19:00:00+00:00,best-of-5,False,False,623b71dac437fde7e02d2ad3,2.0,2022-03-23 19:13:28+00:00,300.0,chn_stadium_p,Forbidden Temple,False,2d949d1f-68bc-45ff-a92d-8a9ed1903fd9
12702,614b6649f8090ec745286427,Major,Winter,World,https://octane.gg/events/6427-rlcs-2021-22-winter-major,2022-03-23 00:00:00+00:00,2022-03-27 22:30:00+00:00,S,Main Event,300000.0,0,Group Stage,2022-03-23 17:00:00+00:00,2022-03-25 23:30:00+00:00,True,False,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Winter,FaceIt Studio,Los Angeles,us,62336d87da9d7ca1c7baad1b,https://octane.gg/matches/ad1b-nrg-esports-vs-furia-esports,7,Round 1,2022-03-23 19:00:00+00:00,best-of-5,False,False,623b734ada9d7ca1c7bab1b6,3.0,2022-03-23 19:20:43+00:00,300.0,stadium_p,DFH Stadium,False,f9133e7b-ff9d-4e71-95f7-a4957443648f
12703,614b6649f8090ec745286427,Major,Winter,World,https://octane.gg/events/6427-rlcs-2021-22-winter-major,2022-03-23 00:00:00+00:00,2022-03-27 22:30:00+00:00,S,Main Event,300000.0,0,Group Stage,2022-03-23 17:00:00+00:00,2022-03-25 23:30:00+00:00,True,False,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Winter,FaceIt Studio,Los Angeles,us,62336d87da9d7ca1c7baad1b,https://octane.gg/matches/ad1b-nrg-esports-vs-furia-esports,7,Round 1,2022-03-23 19:00:00+00:00,best-of-5,False,False,623b7583da9d7ca1c7bab1bd,4.0,2022-03-23 19:29:47+00:00,300.0,utopiastadium_dusk_p,Utopia Coliseum (Dusk),False,069a8e09-8dd2-43a6-9c3a-3168edd8e189
12704,614b6649f8090ec745286427,Major,Winter,World,https://octane.gg/events/6427-rlcs-2021-22-winter-major,2022-03-23 00:00:00+00:00,2022-03-27 22:30:00+00:00,S,Main Event,300000.0,0,Group Stage,2022-03-23 17:00:00+00:00,2022-03-25 23:30:00+00:00,True,False,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Winter,FaceIt Studio,Los Angeles,us,62336d87da9d7ca1c7baad1c,https://octane.gg/matches/ad1c-endpoint-vs-renegades,8,Round 1,2022-03-23 19:00:00+00:00,best-of-5,False,False,623b71e1c437fde7e02d2ada,1.0,2022-03-23 19:13:03+00:00,333.0,eurostadium_night_p,Mannfield (Night),True,d62b224a-32bf-409a-bba1-4f84d1af229a
12705,614b6649f8090ec745286427,Major,Winter,World,https://octane.gg/events/6427-rlcs-2021-22-winter-major,2022-03-23 00:00:00+00:00,2022-03-27 22:30:00+00:00,S,Main Event,300000.0,0,Group Stage,2022-03-23 17:00:00+00:00,2022-03-25 23:30:00+00:00,True,False,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Winter,FaceIt Studio,Los Angeles,us,62336d87da9d7ca1c7baad1c,https://octane.gg/matches/ad1c-endpoint-vs-renegades,8,Round 1,2022-03-23 19:00:00+00:00,best-of-5,False,False,623b732dc437fde7e02d2ae1,2.0,2022-03-23 19:20:36+00:00,300.0,chn_stadium_p,Forbidden Temple,False,7d0459cd-935e-41ba-8aca-f5ebc041b54a
12706,614b6649f8090ec745286427,Major,Winter,World,https://octane.gg/events/6427-rlcs-2021-22-winter-major,2022-03-23 00:00:00+00:00,2022-03-27 22:30:00+00:00,S,Main Event,300000.0,0,Group Stage,2022-03-23 17:00:00+00:00,2022-03-25 23:30:00+00:00,True,False,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Winter,FaceIt Studio,Los Angeles,us,62336d87da9d7ca1c7baad1c,https://octane.gg/matches/ad1c-endpoint-vs-renegades,8,Round 1,2022-03-23 19:00:00+00:00,best-of-5,False,False,623c6228c437fde7e02d2b20,3.0,2022-03-23 19:28:08+00:00,300.0,stadium_p,DFH Stadium,False,3d837716-ea5a-4d82-81be-72b5916fa79c
12707,614b6649f8090ec745286427,Major,Winter,World,https://octane.gg/events/6427-rlcs-2021-22-winter-major,2022-03-23 00:00:00+00:00,2022-03-27 22:30:00+00:00,S,Main Event,300000.0,0,Group Stage,2022-03-23 17:00:00+00:00,2022-03-25 23:30:00+00:00,True,False,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Winter,FaceIt Studio,Los Angeles,us,62336d87da9d7ca1c7baad1c,https://octane.gg/matches/ad1c-endpoint-vs-renegades,8,Round 1,2022-03-23 19:00:00+00:00,best-of-5,False,False,623c6233c437fde7e02d2b27,4.0,2022-03-23 19:35:20+00:00,300.0,utopiastadium_dusk_p,Utopia Coliseum (Dusk),False,5d589b95-767c-48f5-aba9-7ac6de75545b
12708,614b6649f8090ec745286427,Major,Winter,World,https://octane.gg/events/6427-rlcs-2021-22-winter-major,2022-03-23 00:00:00+00:00,2022-03-27 22:30:00+00:00,S,Main Event,300000.0,0,Group Stage,2022-03-23 17:00:00+00:00,2022-03-25 23:30:00+00:00,True,False,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Winter,FaceIt Studio,Los Angeles,us,62336d87da9d7ca1c7baad1d,https://octane.gg/matches/ad1d-nrg-esports-vs-renegades,9,Round 2,2022-03-24 19:00:00+00:00,best-of-5,False,False,623cbf89da9d7ca1c7bab23b,1.0,2022-03-24 18:59:05+00:00,300.0,eurostadium_night_p,Mannfield (Night),False,4746ec5b-45da-4f59-ad39-e040046c1766
12709,614b6649f8090ec745286427,Major,Winter,World,https://octane.gg/events/6427-rlcs-2021-22-winter-major,2022-03-23 00:00:00+00:00,2022-03-27 22:30:00+00:00,S,Main Event,300000.0,0,Group Stage,2022-03-23 17:00:00+00:00,2022-03-25 23:30:00+00:00,True,False,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Winter,FaceIt Studio,Los Angeles,us,62336d87da9d7ca1c7baad1d,https://octane.gg/matches/ad1d-nrg-esports-vs-renegades,9,Round 2,2022-03-24 19:00:00+00:00,best-of-5,False,False,623cc163c437fde7e02d2b5f,2.0,2022-03-24 19:06:59+00:00,300.0,chn_stadium_p,Forbidden Temple,False,80df7106-1765-4bae-ba4a-1982e05123c6
12710,614b6649f8090ec745286427,Major,Winter,World,https://octane.gg/events/6427-rlcs-2021-22-winter-major,2022-03-23 00:00:00+00:00,2022-03-27 22:30:00+00:00,S,Main Event,300000.0,0,Group Stage,2022-03-23 17:00:00+00:00,2022-03-25 23:30:00+00:00,True,False,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Winter,FaceIt Studio,Los Angeles,us,62336d87da9d7ca1c7baad1d,https://octane.gg/matches/ad1d-nrg-esports-vs-renegades,9,Round 2,2022-03-24 19:00:00+00:00,best-of-5,False,False,623cc399da9d7ca1c7bab249,3.0,2022-03-24 19:16:24+00:00,300.0,stadium_p,DFH Stadium,False,99a4ffeb-7b0f-4bbb-8afc-ac381f75ea8b
12711,614b6649f8090ec745286427,Major,Winter,World,https://octane.gg/events/6427-rlcs-2021-22-winter-major,2022-03-23 00:00:00+00:00,2022-03-27 22:30:00+00:00,S,Main Event,300000.0,0,Group Stage,2022-03-23 17:00:00+00:00,2022-03-25 23:30:00+00:00,True,False,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Winter,FaceIt Studio,Los Angeles,us,62336d87da9d7ca1c7baad1e,https://octane.gg/matches/ad1e-endpoint-vs-furia-esports,10,Round 2,2022-03-24 19:00:00+00:00,best-of-5,False,False,623cbf67c437fde7e02d2b51,1.0,2022-03-24 18:57:37+00:00,300.0,eurostadium_night_p,Mannfield (Night),False,7a4032eb-ee3d-4321-a5f8-262d5609c3b4
12712,614b6649f8090ec745286427,Major,Winter,World,https://octane.gg/events/6427-rlcs-2021-22-winter-major,2022-03-23 00:00:00+00:00,2022-03-27 22:30:00+00:00,S,Main Event,300000.0,0,Group Stage,2022-03-23 17:00:00+00:00,2022-03-25 23:30:00+00:00,True,False,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Winter,FaceIt Studio,Los Angeles,us,62336d87da9d7ca1c7baad1e,https://octane.gg/matches/ad1e-endpoint-vs-furia-esports,10,Round 2,2022-03-24 19:00:00+00:00,best-of-5,False,False,623cc12cc437fde7e02d2b58,2.0,2022-03-24 19:06:00+00:00,300.0,chn_stadium_p,Forbidden Temple,False,ddf1fffe-aed5-4929-b2f0-26bb943157d4
12713,614b6649f8090ec745286427,Major,Winter,World,https://octane.gg/events/6427-rlcs-2021-22-winter-major,2022-03-23 00:00:00+00:00,2022-03-27 22:30:00+00:00,S,Main Event,300000.0,0,Group Stage,2022-03-23 17:00:00+00:00,2022-03-25 23:30:00+00:00,True,False,https://liquipedia.net/rocketleague/Rocket_League_Championship_Series/2021-22/Winter,FaceIt Studio,Los Angeles,us,62336d87da9d7ca1c7baad1e,https://octane.gg/matches/ad1e-endpoint-vs-furia-esports,10,Round 2,2022-03-24 19:00:00+00:00,best-of-5,False,False,623cc2eeda9d7ca1c7bab242,3.0,2022-03-24 19:13:31+00:00,300.0,stadium_p,DFH Stadium,False,8a85c91c-c16a-426c-8b11-66948aa5c0ea
