,game_id,color,team_id,team_region,player_id,player_tag,core_shots,core_goals,core_saves,core_assists,core_score,core_shooting_percentage,boost_bpm,boost_bcpm,boost_avg_amount,boost_amount_collected,boost_amount_stolen,boost_amount_collected_big,boost_amount_stolen_big,boost_amount_collected_small,boost_amount_stolen_small,boost_count_collected_big,boost_count_stolen_big,boost_count_collected_small,boost_count_stolen_small,boost_amount_overfill,boost_amount_overfill_stolen,boost_amount_used_while_supersonic,boost_time_zero_boost,boost_percent_zero_boost,boost_time_full_boost,boost_percent_full_boost,boost_time_boost_0_25,boost_time_boost_25_50,boost_time_boost_50_75,boost_time_boost_75_100,boost_percent_boost_0_25,boost_percent_boost_25_50,boost_percent_boost_50_75,boost_percent_boost_75_100,movement_avg_speed,movement_total_distance,movement_time_supersonic_speed,movement_time_boost_speed,movement_time_slow_speed,movement_time_ground,movement_time_low_air,movement_time_high_air,movement_time_powerslide,movement_count_powerslide,movement_avg_powerslide_duration,movement_avg_speed_percentage,movement_percent_slow_speed,movement_percent_boost_speed,movement_percent_supersonic_speed,movement_percent_ground,movement_percent_low_air,movement_percent_high_air,positioning_avg_distance_to_ball,positioning_avg_distance_to_ball_possession,positioning_avg_distance_to_ball_no_possession,positioning_avg_distance_to_mates,positioning_time_defensive_third,positioning_time_neutral_third,positioning_time_offensive_third,positioning_time_defensive_half,positioning_time_offensive_half,positioning_time_behind_ball,positioning_time_in_front_ball,positioning_time_most_back,positioning_time_most_forward,positioning_goals_against_while_last_defender,positioning_time_closest_to_ball,positioning_time_farthest_from_ball,positioning_percent_defensive_third,positioning_percent_offensive_third,positioning_percent_neutral_third,positioning_percent_defensive_half,positioning_percent_offensive_half,positioning_percent_behind_ball,positioning_percent_in_front_ball,positioning_percent_most_back,positioning_percent_most_forward,positioning_percent_closest_to_ball,positioning_percent_farthest_from_ball,demo_inflicted,demo_taken,advanced_goal_participation,advanced_rating,advanced_mvp,winner,platform,platform_id,car_id,car_name,steering_sensitivity,camera_fov,camera_height,camera_pitch,camera_distance,camera_stiffness,camera_swivel_speed,camera_transition_speed
72185,623cdf69c437fde7e02d2b97,orange,605aca6853a71a78eacbc155,North America,5f3d8fdd95f40596eae23eb6,Firstkiller,1,0,2,1,353,0.0,448.0,483.90295,50.94,2683.0,669.0,1726.0,302.0,957.0,367.0,21.0,4.0,85.0,31.0,410.0,99.0,469.0,28.9,8.687287,50.85,15.285418,93.3,86.44,66.68,99.53,26.969213,24.986269,19.274462,28.770052,1579.0,515735.0,74.93,129.38,146.28,206.38,127.38,16.82,8.25,74.0,0.11,68.652176,41.723953,36.903507,21.372543,58.86816,36.334072,4.7977633,3020.0,2875.0,3147.0,3690.0,198.73,88.47,63.39,246.6,103.98,256.51,94.08,117.2,116.2,1.0,119.3,131.5,56.68445,18.08095,25.234604,70.340576,29.65942,73.16523,26.834763,35.230106,34.92951,35.861362,39.52866,1.0,0.0,33.33333333333333,0.7201237866723214,False,True,steam,76561198327846028,23.0,Octane,1.19,110.0,100.0,-3.0,270.0,0.4,10.0,1.2
72186,623ce187c437fde7e02d2b9e,blue,6020c2b7f1e4807cc702ac15,Europe,5f3d8fdd95f40596eae24232,Joyo,5,3,3,2,864,60.0,415.0,419.73138,44.68,2469.0,492.0,1790.0,296.0,679.0,196.0,20.0,3.0,63.0,17.0,240.0,6.0,242.0,33.67,9.539865,41.65,11.800873,152.84,93.47,47.23,55.35,43.807503,26.790678,13.537217,15.864598,1587.0,536943.0,42.07,169.44,162.31,207.52,129.34,36.96,6.14,67.0,0.09,69.0,43.419292,45.326626,11.254079,55.51335,34.59954,9.887112,2892.0,2738.0,3104.0,3775.0,182.1,113.52,78.2,241.11,132.71,287.4,86.42,140.8,90.9,1.0,116.1,120.0,48.713287,20.919159,30.367558,64.498955,35.501045,76.88192,23.118078,39.893467,25.755085,32.89511,34.000114,1.0,2.0,83.33333333333334,2.608842850780005,True,True,steam,76561198807532049,23.0,Octane,2.0,110.0,100.0,-4.0,270.0,0.4,6.8,1.3
72187,623ce187c437fde7e02d2b9e,blue,6020c2b7f1e4807cc702ac15,Europe,5f3d8fdd95f40596eae23f9e,rise.,5,1,0,3,453,20.0,452.0,469.20157,49.12,2760.0,693.0,1921.0,390.0,839.0,303.0,22.0,4.0,76.0,28.0,230.0,35.0,496.0,42.79,12.123874,33.53,9.500198,141.34,77.14,37.67,103.05,39.348553,21.4755,10.487193,28.688751,1578.0,534922.0,60.3,148.64,164.76,212.75,139.82,21.12,7.28,77.0,0.09,68.608696,44.088844,39.775223,16.135939,56.932217,37.416042,5.6517434,2964.0,2964.0,2982.0,3910.0,169.31,117.15,87.24,227.22,146.47,271.15,102.54,111.8,133.9,1.0,107.2,126.4,45.306396,23.34493,31.348677,60.80441,39.19559,72.56014,27.439856,31.676771,37.938457,30.373434,35.813454,0.0,2.0,66.66666666666666,1.747042592517591,False,True,steam,76561198873686308,23.0,Octane,1.3,110.0,90.0,-5.0,260.0,0.4,6.5,1.0
72188,623ce187c437fde7e02d2b9e,blue,6020c2b7f1e4807cc702ac15,Europe,5faeab91e9ce4ed313ea9570,Vatira,1,2,1,0,409,200.0,480.0,514.0817,47.76,3024.0,681.0,2162.0,378.0,862.0,303.0,26.0,4.0,80.0,29.0,457.0,21.0,613.0,35.25,9.987534,37.94,10.7497015,129.49,90.97,50.32,96.71,35.236336,24.754416,13.69289,26.316362,1674.0,579295.0,93.98,144.71,140.97,211.17,151.64,16.85,7.95,75.0,0.11,72.78261,37.13059,38.115685,24.753727,55.62082,39.940998,4.4381814,2954.0,3163.0,2662.0,3840.0,153.14,137.89,88.64,211.75,167.91,281.5,98.16,113.8,132.8,0.0,134.2,117.2,40.33503,23.346592,36.318382,55.773586,44.226414,74.14529,25.854712,32.24344,37.626793,38.02346,33.206776,2.0,0.0,33.33333333333333,1.9847709961657891,False,True,steam,76561198960239428,4284.0,Fennec,2.0,110.0,90.0,-5.0,270.0,0.35,6.6,1.6
72189,623ce187c437fde7e02d2b9e,orange,605aca6853a71a78eacbc155,North America,5f3d8fdd95f40596eae23ede,Sypical,3,1,3,1,423,33.33333333333333,444.0,445.23148,45.04,2619.0,597.0,1894.0,435.0,725.0,162.0,21.0,5.0,66.0,15.0,219.0,71.0,631.0,39.84,11.288037,24.83,7.03519,152.99,82.46,69.28,62.63,41.645798,22.446646,18.858885,17.048672,1607.0,548828.0,78.15,136.33,162.31,211.08,143.05,22.66,6.97,80.0,0.09,69.86957,43.077045,36.181957,20.740995,56.020596,37.965443,6.01396,3007.0,3084.0,2946.0,3646.0,203.9,107.33,65.56,262.29,114.5,257.98,118.8,92.4,155.7,0.0,119.1,146.7,54.11503,17.399614,28.485365,69.61172,30.388279,68.469666,31.530334,26.180086,44.115147,33.745113,41.56514,1.0,1.0,100.0,1.5127445978992329,False,False,steam,76561198323843523,23.0,Octane,1.2,110.0,100.0,-5.0,270.0,0.4,4.7,1.2
72190,623ce187c437fde7e02d2b9e,orange,605aca6853a71a78eacbc155,North America,5f3d8fdd95f40596eae23eb6,Firstkiller,0,0,1,1,302,0.0,483.0,542.8118,56.15,3193.0,992.0,2593.0,798.0,600.0,194.0,33.0,9.0,53.0,17.0,737.0,109.0,634.0,28.41,8.049527,65.29,18.498896,124.88,63.51,67.4,110.11,34.12954,17.3572,18.420332,30.09292,1608.0,554985.0,80.04,135.05,164.64,197.37,149.78,32.57,7.35,62.0,0.12,69.91304,43.35712,35.564743,21.078135,51.97777,39.444855,8.577373,2536.0,2231.0,2738.0,3440.0,206.99,95.63,77.11,264.21,115.51,273.7,106.03,110.8,113.2,3.0,133.9,90.0,54.50978,20.306534,25.183681,69.580215,30.419783,72.07753,27.92247,31.393438,32.07344,37.938457,25.500084,3.0,0.0,50.0,0.5980094384886607,False,False,steam,76561198327846028,23.0,Octane,1.19,110.0,100.0,-3.0,270.0,0.4,10.0,1.2
72191,623ce187c437fde7e02d2b9e,orange,605aca6853a71a78eacbc155,North America,5f3d8fdd95f40596eae23eba,AYYJAYY,3,1,1,0,275,33.33333333333333,427.0,413.27136,41.2,2431.0,305.0,1799.0,200.0,632.0,105.0,19.0,2.0,59.0,10.0,144.0,7.0,191.0,44.17,12.514875,32.49,9.205531,148.8,96.85,30.09,74.34,42.504574,27.665106,8.595179,21.235146,1536.0,520310.0,52.49,144.26,176.94,186.97,149.79,36.93,8.58,82.0,0.1,66.78261,47.349407,38.604187,14.046402,50.03345,40.084023,9.882523,2911.0,2898.0,2930.0,3451.0,213.92,112.04,47.73,285.47,88.22,274.89,98.8,162.6,88.4,3.0,104.3,126.2,57.24531,12.772619,29.98207,76.3922,23.607803,73.560974,26.439026,46.070156,25.04675,29.551765,35.756786,0.0,2.0,50.0,0.8845590513250431,False,False,steam,76561198105072499,23.0,Octane,2.0,109.0,90.0,-4.0,270.0,0.45,10.0,1.2
72192,623ce3b0da9d7ca1c7bab281,blue,6020c2b7f1e4807cc702ac15,Europe,5f3d8fdd95f40596eae24232,Joyo,2,2,3,1,651,100.0,409.0,409.20367,46.4,2309.0,303.0,1627.0,179.0,682.0,124.0,19.0,2.0,60.0,11.0,292.0,20.0,192.0,26.0,7.679584,36.68,10.834121,117.1,88.7,66.82,73.72,33.810707,25.610672,19.29318,21.285442,1498.0,499621.0,45.24,142.31,168.95,198.26,135.94,22.3,6.95,71.0,0.1,65.13043,47.391304,39.918655,12.6900425,55.612904,38.131836,6.2552595,2910.0,2927.0,2870.0,3817.0,177.29,107.29,71.92,231.75,124.75,294.95,61.54,151.1,96.8,2.0,110.6,120.2,49.730717,20.173914,30.095371,65.00701,34.99299,82.73724,17.262754,44.630203,28.591682,32.66777,35.503307,0.0,1.0,75.0,2.0954038745607986,True,True,steam,76561198807532049,23.0,Octane,2.0,110.0,100.0,-4.0,270.0,0.4,6.8,1.3
72193,623ce3b0da9d7ca1c7bab281,blue,6020c2b7f1e4807cc702ac15,Europe,5f3d8fdd95f40596eae23f9e,rise.,4,1,1,2,420,25.0,459.0,457.9395,47.1,2584.0,690.0,1723.0,380.0,861.0,310.0,21.0,4.0,79.0,28.0,396.0,23.0,530.0,59.77,17.654182,41.11,12.142604,134.04,66.2,60.38,88.3,38.41568,18.97283,17.304827,25.306662,1669.0,556370.0,76.7,146.71,132.99,211.22,138.85,6.33,7.76,77.0,0.1,72.565216,37.314816,41.16442,21.52076,59.264874,38.959038,1.7760943,2658.0,2499.0,2779.0,3666.0,148.1,123.19,85.12,213.32,143.08,265.55,90.86,99.0,121.5,0.0,131.0,93.5,41.55327,23.882607,34.564125,59.85409,40.1459,74.50689,25.493114,29.241493,35.887287,38.69329,27.616966,3.0,1.0,75.0,1.5484180105112222,False,True,steam,76561198873686308,23.0,Octane,1.3,110.0,90.0,-5.0,260.0,0.4,6.5,1.0
72194,623ce3b0da9d7ca1c7bab281,blue,6020c2b7f1e4807cc702ac15,Europe,5faeab91e9ce4ed313ea9570,Vatira,3,1,1,1,378,33.33333333333333,469.0,464.67392,52.64,2622.0,590.0,1733.0,287.0,889.0,303.0,21.0,3.0,65.0,20.0,336.0,22.0,627.0,50.78,14.998818,41.17,12.160326,110.94,65.05,71.49,99.89,31.937128,18.72643,20.58036,28.756083,1614.0,540047.0,70.71,147.46,138.89,201.07,139.22,16.77,7.98,65.0,0.12,70.17391,38.898224,41.298386,19.803394,56.312664,38.990646,4.6966896,3009.0,2993.0,3018.0,3836.0,138.32,147.48,71.27,215.61,141.45,256.91,100.15,98.6,130.5,0.0,107.2,132.0,38.737503,19.95967,41.302826,60.38481,39.615192,71.95149,28.048508,29.123346,38.545605,31.663517,38.98866,2.0,0.0,50.0,1.1965405290040212,False,True,steam,76561198960239428,4284.0,Fennec,2.0,110.0,90.0,-5.0,270.0,0.35,6.6,1.6
72195,623ce3b0da9d7ca1c7bab281,orange,605aca6853a71a78eacbc155,North America,5f3d8fdd95f40596eae23eb6,Firstkiller,1,1,3,0,428,100.0,460.0,489.13043,54.39,2760.0,655.0,1949.0,386.0,811.0,269.0,26.0,5.0,73.0,23.0,691.0,121.0,405.0,32.86,9.705812,40.75,12.036271,91.03,96.11,84.78,85.25,25.486464,26.908756,23.736597,23.868187,1558.0,523899.0,61.53,141.39,156.49,215.66,122.63,21.12,10.2,85.0,0.12,67.73913,43.540806,39.339474,17.119724,60.003895,34.11981,5.876297,2585.0,2434.0,2665.0,3480.0,172.02,111.4,75.98,230.67,128.74,239.75,119.66,102.6,108.8,0.0,117.6,97.2,47.863106,21.140793,30.996105,64.18018,35.819817,66.70654,33.293453,30.304821,32.136105,34.73535,28.70983,0.0,0.0,50.0,1.408829208942295,False,False,steam,76561198327846028,23.0,Octane,1.19,110.0,100.0,-3.0,270.0,0.4,10.0,1.2
72196,623ce3b0da9d7ca1c7bab281,orange,605aca6853a71a78eacbc155,North America,5f3d8fdd95f40596eae23eba,AYYJAYY,5,1,1,0,332,20.0,450.0,499.94092,46.09,2821.0,938.0,2217.0,755.0,604.0,183.0,26.0,8.0,54.0,18.0,315.0,57.0,279.0,69.77,20.607868,32.69,9.6556,153.4,71.27,46.34,78.53,43.88625,20.389654,13.257425,22.466671,1621.0,541034.0,60.43,163.51,132.47,178.84,156.96,20.61,9.93,107.0,0.09,70.478264,37.16787,45.87694,16.955193,50.17817,44.039173,5.7826667,2784.0,2662.0,2852.0,3734.0,181.0,99.81,75.61,235.02,121.38,235.23,121.18,115.4,130.9,1.0,119.3,128.2,50.782787,21.213737,28.00348,65.942764,34.05724,65.99983,34.000168,34.08554,38.66375,35.237476,37.866257,2.0,1.0,50.0,0.9335448522160936,False,False,steam,76561198105072499,23.0,Octane,2.0,109.0,90.0,-4.0,270.0,0.45,10.0,1.2
72197,623ce3b0da9d7ca1c7bab281,orange,605aca6853a71a78eacbc155,North America,5f3d8fdd95f40596eae23ede,Sypical,3,0,1,2,321,0.0,401.0,356.74622,37.6,2013.0,336.0,1321.0,181.0,692.0,155.0,15.0,2.0,58.0,13.0,178.0,18.0,342.0,58.39,17.246574,17.48,5.1630435,150.29,58.02,67.29,48.42,46.382935,17.906301,20.767235,14.9435215,1562.0,508143.0,57.63,137.92,151.82,190.36,144.24,12.77,6.44,66.0,0.1,67.91304,43.705563,39.704063,16.59038,54.800358,41.523453,3.6761954,2904.0,2816.0,2999.0,3653.0,170.26,103.87,73.25,223.09,124.28,231.15,116.23,142.1,105.7,3.0,108.5,131.9,49.012608,21.086418,29.900972,64.22259,35.777412,66.54096,33.459034,41.971886,31.220463,32.047497,38.959118,0.0,4.0,100.0,1.1548027665827172,False,False,steam,76561198323843523,23.0,Octane,1.2,110.0,100.0,-5.0,270.0,0.4,4.7,1.2
72198,623cdc56da9d7ca1c7bab26c,blue,6020c1cdf1e4807cc7025d03,North America,5f3d8fdd95f40596eae241b8,BeastMode,3,1,4,0,518,33.33333333333333,468.0,470.95874,45.57,2592.0,866.0,1866.0,540.0,726.0,326.0,21.0,6.0,65.0,30.0,243.0,59.0,480.0,38.57,11.680092,32.84,9.944885,129.43,87.32,34.19,80.46,39.05552,26.348824,10.316837,24.278818,1668.0,544248.0,81.03,132.69,128.1,189.84,129.82,22.17,7.66,66.0,0.12,72.521736,37.47587,38.818676,23.705458,55.536373,37.977943,6.4856796,2660.0,2588.0,2645.0,3744.0,154.31,108.16,79.36,206.06,135.76,236.91,104.92,99.9,117.7,1.0,122.9,90.8,45.14232,23.216217,31.641459,60.283188,39.716805,69.30637,30.693619,30.25256,35.642906,37.217613,27.49682,1.0,0.0,50.0,1.2474063333083028,True,True,steam,76561198284393407,23.0,Octane,1.3,109.0,90.0,-4.0,270.0,0.45,7.0,1.0
72199,623cdc56da9d7ca1c7bab26c,blue,6020c1cdf1e4807cc7025d03,North America,5f3d8fdd95f40596eae23d72,Torment,6,1,2,1,470,16.666666666666664,394.0,405.00272,44.09,2229.0,405.0,1561.0,200.0,668.0,205.0,22.0,4.0,59.0,19.0,558.0,112.0,439.0,31.0,9.387681,40.25,12.188844,146.51,58.69,54.67,67.8,44.71267,17.911314,16.68447,20.691551,1618.0,523889.0,69.63,133.94,135.62,174.0,144.29,20.89,4.99,61.0,0.08,70.347824,39.98349,39.488194,20.528316,51.300198,42.540833,6.158972,2821.0,2700.0,2976.0,3871.0,168.24,101.96,68.99,214.42,124.76,254.21,84.97,133.2,91.1,0.0,109.6,127.9,49.600517,20.339632,30.059849,63.21717,36.78283,74.94841,25.051596,40.336746,27.58767,33.189995,38.731754,1.0,1.0,100.0,1.5012416528920514,False,True,steam,76561198097285289,23.0,Octane,1.3,110.0,100.0,-3.0,270.0,0.4,5.5,1.2
72200,623cdc56da9d7ca1c7bab26c,blue,6020c1cdf1e4807cc7025d03,North America,5f3d8fdd95f40596eae240b2,Comm,3,0,1,1,268,0.0,431.0,464.59937,48.31,2557.0,713.0,1824.0,476.0,733.0,237.0,23.0,5.0,66.0,21.0,417.0,23.0,706.0,46.65,14.1269455,32.82,9.938828,128.62,77.81,36.86,87.56,38.875626,23.518213,11.141002,26.465168,1636.0,531141.0,69.66,142.15,127.27,205.62,118.75,14.71,6.28,66.0,0.1,71.13043,37.533916,41.92226,20.543827,60.64056,35.021236,4.3382096,3022.0,2794.0,3229.0,3890.0,153.77,113.15,72.17,214.5,124.58,227.43,111.66,105.7,124.1,0.0,100.5,119.7,45.347843,21.283436,33.36872,63.259403,36.74059,67.07069,32.92931,32.008965,37.581005,30.434256,36.24856,2.0,1.0,50.0,0.7426354503127047,False,True,steam,76561198349297431,23.0,Octane,1.3,110.0,100.0,-3.0,270.0,0.45,3.2,1.0
72201,623cdc56da9d7ca1c7bab26c,orange,60b63cfdfec4a0857e7ba00c,Asia-Pacific North,5f9c7cde5246bf27936b4572,mikan,3,1,1,0,370,33.33333333333333,426.0,439.88855,44.79,2421.0,154.0,1569.0,0.0,852.0,154.0,18.0,0.0,70.0,14.0,251.0,0.0,291.0,62.19,18.8329,22.79,6.9014597,157.79,63.05,44.53,68.28,47.292072,18.897049,13.346321,20.46456,1577.0,513090.0,70.86,123.31,144.85,185.24,137.15,16.64,9.49,89.0,0.11,68.565216,42.726093,36.372482,20.90142,54.63823,40.45364,4.9081197,3097.0,2768.0,3418.0,3951.0,186.88,106.18,45.96,249.82,89.21,256.89,82.14,126.9,89.3,0.0,103.4,114.0,55.123592,13.556723,31.319687,73.68669,26.313305,75.77206,24.227942,38.428925,27.042578,31.312458,34.522438,0.0,1.0,100.0,1.040753753561989,False,False,steam,76561198284439121,23.0,Octane,1.83,110.0,90.0,-3.0,270.0,0.6,3.8,1.4
72202,623cdc56da9d7ca1c7bab26c,orange,60b63cfdfec4a0857e7ba00c,Asia-Pacific North,5f3d8fdd95f40596eae2414c,Olpix,5,0,3,0,338,0.0,418.0,441.16043,45.52,2428.0,373.0,1745.0,241.0,683.0,132.0,23.0,3.0,62.0,11.0,476.0,58.0,382.0,47.1,14.263219,24.76,7.4980316,124.98,63.06,61.73,86.04,37.217476,18.778477,18.38242,25.621632,1717.0,557337.0,69.74,159.27,110.1,193.45,137.04,8.61,6.21,76.0,0.08,74.652176,32.467342,46.967064,20.5656,57.048073,40.412857,2.539074,3491.0,3828.0,3132.0,4107.0,170.5,115.11,53.5,232.34,106.77,234.69,104.42,127.4,113.1,1.0,89.6,136.2,50.27867,15.776592,33.94474,68.51464,31.48536,69.207634,30.79237,38.58034,34.249893,27.133427,41.24523,2.0,1.0,0.0,0.6624746188368729,False,False,steam,76561198818648819,23.0,Octane,1.3,110.0,90.0,-3.0,250.0,0.7,5.0,1.2
72203,623cdc56da9d7ca1c7bab26c,orange,60b63cfdfec4a0857e7ba00c,Asia-Pacific North,5f3d8fdd95f40596eae2414a,Burn,1,0,1,0,166,0.0,463.0,437.7082,41.33,2409.0,494.0,1527.0,187.0,882.0,307.0,17.0,2.0,78.0,27.0,193.0,20.0,438.0,51.19,15.501786,14.58,4.4152384,171.86,68.22,41.07,44.43,52.7858,20.953377,12.614411,13.646417,1620.0,519142.0,55.77,157.96,122.37,172.93,137.56,25.6,8.64,84.0,0.1,70.434784,36.408806,46.99792,16.593275,51.45348,40.929512,7.6170073,2625.0,2339.0,2851.0,4038.0,140.47,111.39,84.24,201.98,134.12,228.48,107.61,90.9,130.3,1.0,140.1,94.5,41.794113,25.06397,33.141926,60.095215,39.904793,67.98179,32.01821,27.527103,39.45854,42.426266,28.617285,0.0,2.0,0.0,0.2063682510246608,False,False,steam,76561199005711356,23.0,Octane,1.4,110.0,100.0,-5.0,270.0,0.4,4.9,1.2
72204,623cde49c437fde7e02d2b90,blue,6020c1cdf1e4807cc7025d03,North America,5f3d8fdd95f40596eae240b2,Comm,4,2,2,2,668,50.0,522.0,522.61676,43.67,2848.0,801.0,2243.0,600.0,605.0,201.0,25.0,6.0,55.0,18.0,265.0,0.0,632.0,61.73,18.879408,40.21,12.297764,150.42,48.77,37.34,85.17,46.757847,15.160087,11.607087,26.474976,1582.0,503127.0,72.93,117.49,142.38,178.48,134.75,19.58,5.01,58.0,0.09,68.78261,42.78245,35.303486,21.914062,53.6282,40.48857,5.8832374,2839.0,2515.0,3325.0,3960.0,116.62,105.87,110.31,172.78,160.02,209.96,122.84,70.6,167.4,0.0,116.2,115.2,35.04207,33.146034,31.811901,51.91707,48.082935,63.088943,36.91106,21.592196,51.197357,35.53843,35.23259,8.0,2.0,100.0,2.156161439099217,True,True,steam,76561198349297431,23.0,Octane,1.3,110.0,100.0,-3.0,270.0,0.45,3.2,1.0
72205,623cde49c437fde7e02d2b90,blue,6020c1cdf1e4807cc7025d03,North America,5f3d8fdd95f40596eae23d72,Torment,5,2,1,0,475,40.0,420.0,431.2322,48.07,2350.0,325.0,1642.0,91.0,708.0,234.0,22.0,1.0,61.0,20.0,572.0,8.0,350.0,52.26,15.983118,40.99,12.536318,123.76,71.94,57.16,74.2,37.840153,21.995964,17.476915,22.686968,1661.0,536814.0,57.21,164.57,117.0,179.24,133.09,26.46,5.94,73.0,0.08,72.21739,34.535686,48.577248,16.887066,52.90593,39.28392,7.810148,3314.0,3213.0,3368.0,4011.0,158.2,116.14,64.44,217.89,120.9,275.63,63.15,163.0,88.9,0.0,94.8,140.8,46.69697,19.021194,34.281834,64.31418,35.68582,81.35958,18.640415,49.85167,27.18904,28.993486,43.062054,4.0,0.0,50.0,1.321992549409034,False,True,steam,76561198097285289,23.0,Octane,1.3,110.0,100.0,-3.0,270.0,0.4,5.5,1.2
72206,623cde49c437fde7e02d2b90,blue,6020c1cdf1e4807cc7025d03,North America,5f3d8fdd95f40596eae241b8,BeastMode,2,0,2,2,355,0.0,444.0,450.31653,47.55,2454.0,656.0,1449.0,349.0,1005.0,307.0,17.0,4.0,88.0,27.0,271.0,50.0,425.0,31.65,9.679787,24.51,7.4961004,128.38,82.78,51.56,65.44,39.12116,25.2255,15.711847,19.941492,1627.0,526337.0,53.7,159.89,125.23,199.23,115.14,24.44,6.92,69.0,0.1,70.73913,36.96063,47.190247,15.849123,58.802868,33.98365,7.2134824,2736.0,2409.0,2966.0,3642.0,151.71,122.76,64.35,215.93,122.89,266.39,72.43,99.2,69.6,0.0,115.5,79.4,44.77599,18.992386,36.23163,63.730003,36.269997,78.62287,21.377132,30.339174,21.286356,35.32434,24.283573,0.0,0.0,50.0,1.085511648654131,False,True,steam,76561198284393407,23.0,Octane,1.3,109.0,90.0,-4.0,270.0,0.45,7.0,1.0
72207,623cde49c437fde7e02d2b90,orange,60b63cfdfec4a0857e7ba00c,Asia-Pacific North,5f3d8fdd95f40596eae2414c,Olpix,3,0,3,0,302,0.0,398.0,379.11734,48.19,2066.0,476.0,1417.0,335.0,649.0,141.0,18.0,4.0,60.0,15.0,316.0,64.0,412.0,65.96,20.173105,16.75,5.122794,114.78,75.99,44.84,83.89,35.92488,23.784037,14.034429,26.25665,1705.0,543888.0,67.89,157.2,107.69,203.5,117.39,11.88,9.54,101.0,0.09,74.13043,32.360718,47.23841,20.400864,61.153347,35.276615,3.570033,3236.0,2944.0,3303.0,3971.0,181.37,91.52,59.88,238.42,94.35,227.93,104.84,130.2,111.5,2.0,99.5,123.8,54.503113,17.994411,27.50248,71.64709,28.352917,68.49476,31.505245,39.820168,34.100986,30.430925,37.8628,0.0,2.0,0.0,0.543396220145716,False,False,steam,76561198818648819,23.0,Octane,1.3,110.0,90.0,-3.0,250.0,0.7,5.0,1.2
72208,623cde49c437fde7e02d2b90,orange,60b63cfdfec4a0857e7ba00c,Asia-Pacific North,5f9c7cde5246bf27936b4572,mikan,1,0,2,0,240,0.0,442.0,440.9579,44.25,2403.0,815.0,1576.0,434.0,827.0,381.0,20.0,6.0,73.0,33.0,447.0,165.0,418.0,53.54,16.374592,22.16,6.77738,132.5,72.92,47.03,69.18,41.196404,22.672014,14.622392,21.509188,1682.0,516923.0,88.41,125.25,110.8,166.2,141.77,16.48,8.75,74.0,0.12,73.13043,34.149044,38.6026,27.24835,51.225147,43.695484,5.079365,2674.0,2324.0,2952.0,3913.0,158.19,94.28,71.98,204.24,120.21,225.31,99.14,104.4,121.2,1.0,132.3,100.4,48.756355,22.185238,29.058405,62.949604,37.050392,69.44367,30.556324,31.929535,37.06762,40.46243,30.70618,0.0,4.0,0.0,0.3246134688430712,False,False,steam,76561198284439121,23.0,Octane,1.83,110.0,90.0,-3.0,270.0,0.6,3.8,1.4
72209,623cde49c437fde7e02d2b90,orange,60b63cfdfec4a0857e7ba00c,Asia-Pacific North,5f3d8fdd95f40596eae2414a,Burn,2,0,1,0,204,0.0,470.0,462.61124,45.23,2521.0,273.0,1732.0,80.0,789.0,193.0,22.0,2.0,69.0,17.0,478.0,128.0,483.0,43.89,13.42325,19.21,5.8751564,126.06,73.93,39.68,69.19,40.81461,23.936413,12.847245,22.401737,1496.0,457455.0,53.93,114.83,152.12,173.66,125.78,21.43,7.37,70.0,0.11,65.04348,47.40713,35.78596,16.806906,54.12161,39.199677,6.678717,3026.0,2867.0,3183.0,3949.0,171.41,95.57,53.9,228.22,92.66,217.84,103.04,117.2,95.7,1.0,101.8,133.9,53.418724,16.797556,29.78372,71.12316,28.876839,67.888306,32.11169,35.84427,29.26874,31.134356,40.951767,2.0,6.0,0.0,0.2736328108731236,False,False,steam,76561199005711356,23.0,Octane,1.4,110.0,100.0,-5.0,270.0,0.4,4.9,1.2
72210,623ce024da9d7ca1c7bab27a,blue,6020c1cdf1e4807cc7025d03,North America,5f3d8fdd95f40596eae23d72,Torment,2,1,3,1,518,50.0,420.0,384.14633,44.25,2079.0,306.0,1394.0,179.0,685.0,127.0,17.0,2.0,64.0,12.0,329.0,20.0,248.0,29.16,8.980044,23.28,7.1692533,112.21,81.75,49.39,67.66,36.079224,26.285328,15.880518,21.754929,1644.0,511456.0,67.78,135.97,123.98,177.38,135.32,15.03,4.69,62.0,0.08,71.478264,37.829918,41.48842,20.681658,54.12382,41.29009,4.586092,3035.0,2961.0,3171.0,3865.0,159.65,97.33,70.74,212.16,115.57,268.05,59.68,139.1,71.6,0.0,103.1,114.4,48.715366,21.585503,29.699137,64.73621,35.263783,81.78989,18.210114,42.83691,22.049767,31.750431,35.23035,0.0,3.0,66.66666666666666,1.5149428084062893,True,True,steam,76561198097285289,23.0,Octane,1.3,110.0,100.0,-3.0,270.0,0.4,5.5,1.2
