,game_id,color,team_id,team_slug,team_name,team_region,ball_possession_time,ball_time_in_side,core_shots,core_goals,core_saves,core_assists,core_score,core_shooting_percentage,boost_bpm,boost_bcpm,boost_avg_amount,boost_amount_collected,boost_amount_stolen,boost_amount_collected_big,boost_amount_stolen_big,boost_amount_collected_small,boost_amount_stolen_small,boost_count_collected_big,boost_count_stolen_big,boost_count_collected_small,boost_count_stolen_small,boost_amount_overfill,boost_amount_overfill_stolen,boost_amount_used_while_supersonic,boost_time_zero_boost,boost_time_full_boost,boost_time_boost_0_25,boost_time_boost_25_50,boost_time_boost_50_75,boost_time_boost_75_100,movement_total_distance,movement_time_supersonic_speed,movement_time_boost_speed,movement_time_slow_speed,movement_time_ground,movement_time_low_air,movement_time_high_air,movement_time_powerslide,movement_count_powerslide,positioning_time_defensive_third,positioning_time_neutral_third,positioning_time_offensive_third,positioning_time_defensive_half,positioning_time_offensive_half,positioning_time_behind_ball,positioning_time_in_front_ball,demo_inflicted,demo_taken,winner
24121,623b80eada9d7ca1c7bab1d2,orange,6020bc9bf1e4807cc70041b4,https://octane.gg/teams/41b4-evil-geniuses,EVIL GENIUSES,Europe,137.99,164.01,8,2,5,1,931,25.0,1148.0,1138.86892,151.35,6092.0,1419.0,4152.0,883.0,1940.0,536.0,47.0,11.0,169.0,48.0,591.0,219.0,474.0,141.94,86.21000000000001,347.09,217.3,172.61,202.02,1371029.0,100.52,390.59,495.34,518.6899999999999,397.37,70.37,23.72,249.0,500.43,325.83,160.16,666.55,319.89,754.26,232.18,1.0,4.0,True
24122,623b82dfda9d7ca1c7bab1d9,blue,6020bc70f1e4807cc70023a5,https://octane.gg/teams/23a5-g2-esports,G2 ESPORTS,North America,138.34,110.25,13,2,1,2,1028,15.384615384615383,1345.0,1415.68493,150.86,7711.0,2289.0,5488.0,1363.0,2223.0,926.0,67.0,17.0,208.0,87.0,1163.0,394.0,1463.0,108.47,131.53,327.55,196.65,199.99,261.37,1589198.0,199.83,441.38,368.5,571.07,383.7,54.96,24.75,258.0,339.26,346.17,324.28,506.36,503.36,734.21,275.51,8.0,2.0,True
24123,623b82dfda9d7ca1c7bab1d9,orange,6020bc9bf1e4807cc70041b4,https://octane.gg/teams/41b4-evil-geniuses,EVIL GENIUSES,Europe,160.08,213.07,3,1,10,1,1337,33.33333333333333,1119.0,1085.03412,136.47,5910.0,713.0,3738.0,376.0,2172.0,337.0,44.0,5.0,194.0,30.0,701.0,132.0,685.0,124.36,77.92,410.27,222.91,162.87,168.82999999999998,1365371.0,128.05,346.88,517.3,538.39,396.4,57.43,20.380000000000003,202.0,611.92,276.83,103.48,770.46,221.78,734.9000000000001,257.33,2.0,8.0,False
24124,623b8520da9d7ca1c7bab1e0,blue,6020bc70f1e4807cc70023a5,https://octane.gg/teams/23a5-g2-esports,G2 ESPORTS,North America,228.49,227.54,6,2,7,2,1446,33.33333333333333,1350.0,1379.4918,152.99,10749.0,2801.0,7616.0,1742.0,3133.0,1059.0,92.0,22.0,260.0,95.0,1691.0,486.0,1526.0,169.96,142.34,473.49,293.79,294.54,346.19000000000005,2259501.0,267.78000000000003,623.02,541.48,798.76,527.7,105.83,35.21,357.0,595.68,485.09,351.53,870.5699999999999,561.72,1018.64,413.64,4.0,2.0,True
24125,623b8520da9d7ca1c7bab1e0,orange,6020bc9bf1e4807cc70041b4,https://octane.gg/teams/41b4-evil-geniuses,EVIL GENIUSES,Europe,203.98,236.63,9,1,2,1,911,11.11111111111111,1180.0,1225.61607,145.8,9550.0,1377.0,6611.0,742.0,2939.0,635.0,74.0,8.0,254.0,57.0,831.0,64.0,761.0,225.41,131.55,565.42,310.6,218.02,311.73,2068929.0,181.75,573.8100000000001,670.67,769.9599999999999,561.05,95.2,32.7,344.0,740.86,449.61,235.75,977.19,449.03,1027.5700000000002,398.65,2.0,4.0,False
24126,623b7fe4da9d7ca1c7bab1cb,blue,6020bd98f1e4807cc700dc74,https://octane.gg/teams/dc74-team-bds,TEAM BDS,Europe,144.08,156.55,11,2,6,1,1184,18.181818181818183,1225.0,1195.35788,148.25,6695.0,1539.0,4616.0,867.0,2079.0,672.0,53.0,11.0,182.0,59.0,717.0,249.0,1041.0,86.19,62.27,320.83,254.42,191.12,222.99,1471860.0,149.79000000000002,382.83,493.38,570.55,388.2,67.27000000000001,23.45,238.0,458.06,325.23,242.71000000000004,619.61,406.4,783.74,242.27,6.0,6.0,True
24127,623b7fe4da9d7ca1c7bab1cb,orange,6020bcd5f1e4807cc7006767,https://octane.gg/teams/6767-team-secret,TEAM SECRET,South America,160.28,176.1,7,1,6,1,1117,14.285714285714285,1160.0,1189.28736,149.25,6661.0,1330.0,4514.0,672.0,2147.0,658.0,55.0,8.0,190.0,55.0,1056.0,137.0,709.0,92.43,98.54,311.12,255.36,185.8,262.92,1519346.0,150.88,416.55,458.5,581.58,388.18,56.16,18.87,189.0,514.6800000000001,326.18,185.08,687.48,338.44,738.5,287.43,6.0,6.0,False
24128,623b8296c437fde7e02d2ae8,blue,6020bd98f1e4807cc700dc74,https://octane.gg/teams/dc74-team-bds,TEAM BDS,Europe,278.59,277.34,20,2,9,1,1875,10.0,1256.0,1294.69654,147.57,12365.0,2490.0,8738.0,1398.0,3627.0,1092.0,98.0,16.0,316.0,97.0,1134.0,216.0,1232.0,208.02,137.21,622.27,372.05,279.33,443.4,2565396.0,247.38,690.9399999999999,798.47,961.2,648.45,127.13,36.71,364.0,724.6,603.44,408.75,1027.97,708.8199999999999,1229.56,507.24,6.0,6.0,True
24129,623b8296c437fde7e02d2ae8,orange,6020bcd5f1e4807cc7006767,https://octane.gg/teams/6767-team-secret,TEAM SECRET,South America,265.08,292.34,14,1,17,1,2150,7.142857142857142,1177.0,1196.16766,149.81,11424.0,2269.0,8149.0,1510.0,3275.0,759.0,96.0,17.0,284.0,70.0,1444.0,224.0,1211.0,198.73,154.03,586.3199999999999,372.45,297.12,453.39,2590211.0,240.27,729.45,765.64,990.23,622.2,122.94,40.150000000000006,329.0,874.0999999999999,548.97,312.3,1161.33,574.04,1273.62,461.74,6.0,6.0,False
24130,623b84aec437fde7e02d2aef,blue,6020bd98f1e4807cc700dc74,https://octane.gg/teams/dc74-team-bds,TEAM BDS,Europe,151.1,120.39,15,3,2,3,1218,20.0,1325.0,1329.46161,155.29,7211.0,1641.0,4977.0,1056.0,2234.0,585.0,57.0,11.0,198.0,50.0,665.0,46.0,763.0,114.22,75.72,332.63,173.45,199.47,285.55,1490898.0,161.44,419.56,422.08,557.3399999999999,374.05,71.69999999999999,20.2,204.0,385.19,338.07,279.83,551.65,451.43,791.1100000000001,211.97,2.0,3.0,True
24131,623b84aec437fde7e02d2aef,orange,6020bcd5f1e4807cc7006767,https://octane.gg/teams/6767-team-secret,TEAM SECRET,South America,144.08,201.66,3,0,10,0,1068,0.0,1114.0,1136.43066,144.59,6164.0,819.0,4037.0,276.0,2127.0,543.0,50.0,5.0,191.0,48.0,970.0,235.0,791.0,101.78,115.23,316.25,269.41,137.43,269.52,1469886.0,144.69,412.02,449.29,580.0699999999999,353.28,72.67,21.8,179.0,564.79,291.03,150.19,727.99,278.0,708.37,297.64,3.0,2.0,False
24132,623b8cbbda9d7ca1c7bab1e7,blue,6020bc70f1e4807cc70023a5,https://octane.gg/teams/23a5-g2-esports,G2 ESPORTS,North America,150.31,178.23,10,3,4,2,1204,30.0,1288.0,1341.28716,149.43,7701.0,1335.0,5660.0,568.0,2041.0,767.0,72.0,9.0,178.0,63.0,1513.0,358.0,1305.0,123.62,138.81,378.83,205.75,161.82,301.83000000000004,1657339.0,210.87,459.19999999999993,403.89,586.29,412.61,75.05,29.22,293.0,494.43,362.62,216.91000000000005,703.59,370.37,759.55,314.41,10.0,4.0,True
24133,623b8cbbda9d7ca1c7bab1e7,orange,6020bcd5f1e4807cc7006767,https://octane.gg/teams/6767-team-secret,TEAM SECRET,South America,137.21,158.58,7,2,4,2,1126,28.57142857142857,1143.0,1143.95196,132.67000000000002,6568.0,1217.0,4167.0,656.0,2401.0,561.0,49.0,8.0,202.0,47.0,790.0,143.0,624.0,136.57999999999998,96.23,400.7,252.93,143.26,231.91000000000005,1512275.0,124.64,441.2,487.0700000000001,606.01,360.85,86.05,20.52,172.0,554.72,329.22,168.97,742.22,310.7,795.12,257.79,4.0,10.0,False
24134,623b8e43da9d7ca1c7bab1ee,blue,6020bc70f1e4807cc70023a5,https://octane.gg/teams/23a5-g2-esports,G2 ESPORTS,North America,156.25,162.43,10,4,10,4,1836,40.0,1211.0,1234.84938,142.6,6860.0,1663.0,4922.0,1007.0,1938.0,656.0,60.0,12.0,177.0,57.0,1173.0,209.0,1244.0,126.61,114.2,394.85,197.02,186.58,212.49,1521421.0,167.9,399.73,461.7000000000001,588.78,378.54,62.01,29.500000000000004,294.0,498.98,304.47,225.88,649.15,380.18,744.59,284.74,4.0,5.0,True
24135,623b8e43da9d7ca1c7bab1ee,orange,6020bcd5f1e4807cc7006767,https://octane.gg/teams/6767-team-secret,TEAM SECRET,South America,128.38,165.37,11,0,3,0,679,0.0,1208.0,1218.2887,157.13,6768.0,1665.0,4765.0,1064.0,2003.0,601.0,60.0,12.0,169.0,44.0,1219.0,150.0,939.0,127.84,111.31,307.43,187.2,193.94,310.02000000000004,1549097.0,174.42000000000002,424.3200000000001,433.81000000000006,591.34,378.82,62.39,19.82,173.0,496.83,321.29999999999995,214.42,684.03,348.45,726.6099999999999,305.96,5.0,4.0,False
24136,623b8fdfda9d7ca1c7bab1f5,blue,6020bc70f1e4807cc70023a5,https://octane.gg/teams/23a5-g2-esports,G2 ESPORTS,North America,173.67,163.28,8,0,5,0,903,0.0,1370.0,1421.24783,159.44,7476.0,2265.0,5238.0,1444.0,2238.0,821.0,66.0,16.0,201.0,74.0,1434.0,188.0,1269.0,88.61,102.24,297.2,206.85,193.21,248.62,1539774.0,227.7,376.89,360.03,529.54,366.49,68.6,24.85,262.0,467.09,283.44,214.1,618.0699999999999,346.55,638.43,326.2,3.0,3.0,False
24137,623b8fdfda9d7ca1c7bab1f5,orange,6020bcd5f1e4807cc7006767,https://octane.gg/teams/6767-team-secret,TEAM SECRET,South America,116.63,151.04,7,2,4,1,867,28.57142857142857,1193.0,1224.486,154.83,6441.0,1557.0,4490.0,1072.0,1951.0,485.0,54.0,14.0,178.0,44.0,729.0,167.0,718.0,76.69,90.79,275.76,200.93,216.87,252.85,1438687.0,138.72,394.84,430.85,550.78,348.43,65.19999999999999,18.53,174.0,437.41,332.58,194.42,630.69,333.73,727.3000000000001,237.13,3.0,3.0,True
24138,623b9335da9d7ca1c7bab1fc,blue,6020bc70f1e4807cc70023a5,https://octane.gg/teams/23a5-g2-esports,G2 ESPORTS,North America,216.82,190.71,13,1,4,1,1107,7.6923076923076925,1327.0,1326.00593,157.05,9551.0,2214.0,7143.0,1469.0,2408.0,745.0,86.0,18.0,213.0,68.0,1490.0,364.0,1688.0,151.98,195.71,358.74,309.55,227.76,388.4,2027801.0,243.56,527.48,545.9599999999999,723.99,500.42,92.58,34.35,355.0,548.24,426.92,341.82,776.19,540.8,941.68,375.31,6.0,5.0,False
24139,623b9335da9d7ca1c7bab1fc,orange,6020bcd5f1e4807cc7006767,https://octane.gg/teams/6767-team-secret,TEAM SECRET,South America,185.03,238.06,6,2,9,2,1477,33.33333333333333,1105.0,1120.94775,151.66,8074.0,1444.0,5587.0,895.0,2487.0,549.0,67.0,10.0,223.0,48.0,1205.0,111.0,982.0,114.61,171.02,398.72,257.63,255.42,374.71,1967223.0,183.26,544.68,586.1700000000001,737.14,492.49,84.47,25.12,223.0,715.3399999999999,368.55,230.23,930.52,383.59,964.58,349.52000000000004,5.0,6.0,True
24140,623b941bc437fde7e02d2b12,blue,6020bc70f1e4807cc70023a5,https://octane.gg/teams/23a5-g2-esports,G2 ESPORTS,North America,142.56,132.16,11,3,5,3,1179,27.27272727272727,1272.0,1257.5603,145.84,7000.0,1828.0,4737.0,1100.0,2263.0,728.0,57.0,14.0,193.0,56.0,968.0,313.0,1362.0,126.41,111.7,358.46000000000004,242.44,141.23000000000002,251.7,1565863.0,187.61,429.79,417.89,578.14,411.21,45.93000000000001,26.83,278.0,463.28,345.89,226.09,641.5,393.79,797.57,237.71,4.0,3.0,True
24141,623b941bc437fde7e02d2b12,orange,6020bcd5f1e4807cc7006767,https://octane.gg/teams/6767-team-secret,TEAM SECRET,South America,152.11,196.28,9,1,6,1,1002,11.11111111111111,1137.0,1176.89679,141.67000000000002,6551.0,1256.0,4593.0,798.0,1958.0,458.0,53.0,9.0,172.0,41.0,718.0,119.0,848.0,117.22,95.0,357.08,230.27,193.51,237.83,1505859.0,139.18,430.66,464.19000000000005,610.3,369.7,54.03,21.36,176.0,513.7900000000001,337.97,182.27,703.4,330.63,714.13,319.9,3.0,4.0,False
24142,623b8a27c437fde7e02d2af6,blue,6020bd98f1e4807cc700dc74,https://octane.gg/teams/dc74-team-bds,TEAM BDS,Europe,150.02,158.3,4,0,4,0,681,0.0,1248.0,1275.22161,143.48000000000002,6832.0,1400.0,4826.0,674.0,2006.0,726.0,54.0,8.0,172.0,58.0,624.0,139.0,853.0,135.87,70.47999999999999,337.44,207.05,168.92000000000002,253.88,1454655.0,138.63,414.72,429.62,518.85,395.91,68.22,19.51,205.0,408.39,337.07,237.52,591.21,391.78,711.44,271.55,2.0,2.0,False
24143,623b8a27c437fde7e02d2af6,orange,6020bc9bf1e4807cc70041b4,https://octane.gg/teams/41b4-evil-geniuses,EVIL GENIUSES,Europe,151.6,161.69,7,2,3,2,953,28.57142857142857,1259.0,1237.33078,147.38,6629.0,1440.0,4576.0,835.0,2053.0,605.0,52.0,9.0,174.0,54.0,616.0,78.0,675.0,109.69,101.20000000000002,355.07,233.25,144.32999999999998,221.48,1441815.0,142.08999999999995,386.6,455.86,536.37,382.21,65.96000000000001,18.77,220.0,479.61,315.58,189.35,647.73,336.81,734.7,249.83,2.0,2.0,True
24144,623b8badc437fde7e02d2afd,blue,6020bd98f1e4807cc700dc74,https://octane.gg/teams/dc74-team-bds,TEAM BDS,Europe,131.02,190.83,8,1,5,1,895,12.5,1125.0,1149.53183,143.5,6077.0,1279.0,4185.0,744.0,1892.0,535.0,50.0,8.0,170.0,48.0,848.0,57.0,825.0,121.39,69.86,336.82,206.54,190.87,229.05,1382802.0,141.59,335.71000000000004,489.26,546.73,358.88,60.96,25.49,248.0,527.71,271.14,167.72,671.99,294.58,734.46,232.11,4.0,1.0,True
24145,623b8badc437fde7e02d2afd,orange,6020bc9bf1e4807cc70041b4,https://octane.gg/teams/41b4-evil-geniuses,EVIL GENIUSES,Europe,174.55,127.23,5,0,5,0,764,0.0,1238.0,1293.2942199999998,157.07,6837.0,1873.0,4619.0,905.0,2218.0,968.0,53.0,11.0,167.0,61.0,751.0,192.0,886.0,142.44,103.73,254.52,207.0,181.1,309.28000000000003,1359578.0,122.14,365.87,469.68,522.78,373.47,61.46,22.300000000000004,225.0,366.87,335.25,255.58000000000004,538.81,418.88,700.53,257.17,1.0,4.0,False
24146,623b8d6fc437fde7e02d2b04,blue,6020bd98f1e4807cc700dc74,https://octane.gg/teams/dc74-team-bds,TEAM BDS,Europe,134.68,161.03,8,2,4,0,988,25.0,1341.0,1394.84919,148.29,7465.0,1806.0,5270.0,1248.0,2195.0,558.0,60.0,15.0,196.0,50.0,789.0,256.0,1044.0,107.99,67.45,325.97,225.71,208.87,219.24,1484558.0,157.44,415.61,418.54,561.3599999999999,356.54,73.67999999999999,19.49,190.0,448.56,341.45,201.57,629.97,361.62,746.73,244.86,2.0,3.0,True
24147,623b8d6fc437fde7e02d2b04,orange,6020bc9bf1e4807cc70041b4,https://octane.gg/teams/41b4-evil-geniuses,EVIL GENIUSES,Europe,157.22,156.61,5,1,6,1,1022,20.0,1167.0,1168.57158,158.13,6254.0,1654.0,4211.0,1041.0,2043.0,613.0,51.0,12.0,175.0,49.0,917.0,147.0,501.0,103.11,99.51,318.5,235.24,169.12,249.75,1391977.0,126.17000000000002,367.23,499.53,540.07,364.96,87.91,17.98,188.0,463.69,317.94,211.33,624.22,368.73,705.4000000000001,287.54,3.0,2.0,False
24148,623b91a7c437fde7e02d2b0b,blue,6020bd98f1e4807cc700dc74,https://octane.gg/teams/dc74-team-bds,TEAM BDS,Europe,430.6,391.82,18,1,4,0,1760,5.555555555555555,1300.0,1294.83375,153.31,20243.0,5635.0,13878.0,3367.0,6365.0,2268.0,165.0,40.0,572.0,203.0,2846.0,700.0,3040.0,299.03,236.81,902.58,585.34,554.31,769.4,4456024.0,479.71,1246.58,1113.97,1635.03,1030.72,174.51,60.82000000000001,598.0,1042.31,1052.5,745.45,1536.21,1303.99,2090.99,749.27,13.0,3.0,False
24149,623b91a7c437fde7e02d2b0b,orange,6020bc9bf1e4807cc70041b4,https://octane.gg/teams/41b4-evil-geniuses,EVIL GENIUSES,Europe,475.0,542.77,9,2,14,2,2839,22.22222222222222,1179.0,1187.1815,144.76,18560.0,2884.0,12821.0,1613.0,5739.0,1271.0,152.0,18.0,506.0,110.0,2314.0,77.0,2147.0,427.67,235.29,1091.73,602.28,439.4,635.52,4108946.0,381.57,1093.98,1334.54,1465.56,1118.76,225.77,59.05,645.0,1561.93,804.21,443.95,2024.84,785.2499999999999,2057.84,752.25,3.0,13.0,True
24150,623b9341da9d7ca1c7bab203,blue,6020bd98f1e4807cc700dc74,https://octane.gg/teams/dc74-team-bds,TEAM BDS,Europe,143.59,163.02,6,2,4,2,1089,33.33333333333333,1149.0,1159.87341,136.46,6232.0,993.0,4332.0,528.0,1900.0,465.0,47.0,6.0,167.0,41.0,383.0,76.0,721.0,143.18,73.05,407.43,193.25,169.45000000000002,215.92,1386034.0,118.72,376.68,501.18,561.44,378.88,56.27,22.630000000000003,210.0,520.99,300.8,174.8,673.97,322.6,793.71,202.87,2.0,2.0,True
24151,623b9341da9d7ca1c7bab203,orange,6020bc9bf1e4807cc70041b4,https://octane.gg/teams/41b4-evil-geniuses,EVIL GENIUSES,Europe,147.97,155.89,8,1,3,1,815,12.5,1283.0,1303.74085,147.93,7005.0,1262.0,5266.0,763.0,1739.0,499.0,60.0,9.0,158.0,46.0,803.0,155.0,692.0,169.03,113.25,393.31000000000006,195.77,152.06,232.79,1398569.0,114.68,374.93,507.0,530.5999999999999,399.58,66.43,22.11,232.0,439.29,325.26,232.06,596.02,400.59,671.6400000000001,324.98,2.0,2.0,False
24152,623ced52c437fde7e02d2ba5,blue,6020bc70f1e4807cc70023a5,https://octane.gg/teams/23a5-g2-esports,G2 ESPORTS,North America,151.97,174.85,6,4,7,4,1527,66.66666666666666,1307.0,1369.1745999999998,137.78,8192.0,1521.0,5863.0,778.0,2329.0,743.0,71.0,9.0,213.0,66.0,1297.0,120.0,1396.0,117.55,106.28000000000002,427.47,256.22,189.38,220.78,1717857.0,233.85,448.94000000000005,453.4200000000001,624.79,428.75,82.67,29.21,299.0,542.05,378.7,215.46,751.34,384.87,832.0699999999999,304.15,4.0,4.0,True
24153,623ced52c437fde7e02d2ba5,orange,6020bd98f1e4807cc700dc74,https://octane.gg/teams/dc74-team-bds,TEAM BDS,Europe,140.39,172.2,12,3,1,2,1057,25.0,1193.0,1181.81572,141.44,7071.0,1432.0,4538.0,855.0,2533.0,577.0,51.0,11.0,208.0,50.0,597.0,248.0,983.0,135.06,71.62,446.92,239.22,197.06,210.93,1630761.0,177.85000000000002,460.15,498.2,630.79,411.49,93.91,20.96,223.0,566.26,365.44,204.47,759.5699999999999,376.62,818.74,317.46000000000004,4.0,4.0,False
24154,623ceeeac437fde7e02d2bac,blue,6020bc70f1e4807cc70023a5,https://octane.gg/teams/23a5-g2-esports,G2 ESPORTS,North America,133.06,148.31,9,1,9,0,1334,11.11111111111111,1363.0,1390.32658,151.59,7172.0,1885.0,5168.0,1326.0,2004.0,559.0,63.0,16.0,174.0,53.0,1139.0,314.0,1139.0,125.97,94.23,337.02,188.37,149.76,234.87,1487244.0,188.74,399.62,345.93,496.8,364.55,72.93,25.22,261.0,458.44000000000005,271.07,204.77,600.77,333.5,711.89,222.39,4.0,4.0,True
24155,623ceeeac437fde7e02d2bac,orange,6020bd98f1e4807cc700dc74,https://octane.gg/teams/dc74-team-bds,TEAM BDS,Europe,161.3,162.01,10,0,5,0,750,0.0,1126.0,1121.06227,141.12,5783.0,1393.0,3736.0,747.0,2047.0,646.0,43.0,9.0,185.0,58.0,545.0,84.0,647.0,123.74,63.61,336.73,195.19000000000003,170.25,219.91000000000005,1404068.0,144.79,377.93,411.53,519.1,353.07,62.09,17.439999999999998,185.0,436.78,292.39,205.1,587.15,347.11,657.62,276.64,4.0,4.0,False
24156,623cf0e6c437fde7e02d2bb3,blue,6020bc70f1e4807cc70023a5,https://octane.gg/teams/23a5-g2-esports,G2 ESPORTS,North America,141.86,142.1,11,3,3,2,1045,27.27272727272727,1374.0,1382.5484,140.67000000000002,7975.0,1548.0,6030.0,1025.0,1945.0,523.0,68.0,11.0,171.0,49.0,781.0,105.0,1244.0,149.43,138.57999999999998,431.62,197.37,172.88,256.87,1641007.0,199.18,450.19,457.36,591.31,423.58,91.84,24.06,265.0,454.82,375.66,276.24,647.33,459.4,771.38,335.34,5.0,1.0,False
24157,623cf0e6c437fde7e02d2bb3,orange,6020bd98f1e4807cc700dc74,https://octane.gg/teams/dc74-team-bds,TEAM BDS,Europe,125.68,192.02,8,4,6,3,1463,50.0,1259.0,1280.61252,135.94,7387.0,1146.0,4745.0,399.0,2642.0,747.0,54.0,5.0,221.0,50.0,608.0,115.0,906.0,106.93,71.06,412.39,257.47,171.36,201.78,1504622.0,157.19,399.23,535.61,597.2,426.29,68.53999999999999,17.79,197.0,629.05,305.32,157.66,807.46,284.56,811.8999999999999,280.12,1.0,5.0,True
24158,623cf2b0da9d7ca1c7bab2a4,blue,6020bc70f1e4807cc70023a5,https://octane.gg/teams/23a5-g2-esports,G2 ESPORTS,North America,141.35,183.79,5,1,6,1,961,20.0,1286.0,1343.79873,144.33,7319.0,1982.0,5526.0,1541.0,1793.0,441.0,63.0,17.0,153.0,41.0,735.0,88.0,1151.0,117.55,115.95,336.12,256.26,151.69,245.84000000000003,1508514.0,175.2,398.51,442.44000000000005,570.23,385.74,60.17999999999999,27.11,297.0,528.04,300.78,187.33,692.95,323.2,725.34,290.81,2.0,3.0,False
24159,623cf2b0da9d7ca1c7bab2a4,orange,6020bd98f1e4807cc700dc74,https://octane.gg/teams/dc74-team-bds,TEAM BDS,Europe,140.55,137.42,9,3,4,3,1233,33.33333333333333,1204.0,1250.8950100000002,137.54000000000002,6813.0,1525.0,4423.0,738.0,2390.0,787.0,49.0,8.0,202.0,63.0,539.0,70.0,919.0,105.92,73.06,382.36,272.15,162.82,185.15,1469458.0,146.76999999999998,392.43,479.79,598.17,353.46000000000004,67.37,22.84,233.0,433.14,360.45,225.39,616.91,402.08,780.08,238.91000000000005,3.0,2.0,True
24160,623cf598da9d7ca1c7bab2ab,blue,6020bc70f1e4807cc70023a5,https://octane.gg/teams/23a5-g2-esports,G2 ESPORTS,North America,262.07,305.6,12,2,9,2,1812,16.666666666666664,1251.0,1243.62662,141.41,12041.0,2816.0,8131.0,1882.0,3910.0,934.0,100.0,22.0,300.0,81.0,1802.0,266.0,1652.0,245.84,201.55,641.6,381.38,316.55,382.83,2675863.0,285.79,721.35,754.59,948.37,677.62,135.74,43.53,451.0,872.0,556.84,332.88,1156.82,604.9000000000001,1292.92,468.79,8.0,7.0,True
24161,623cf598da9d7ca1c7bab2ab,orange,6020bd98f1e4807cc700dc74,https://octane.gg/teams/dc74-team-bds,TEAM BDS,Europe,291.29,267.96,13,1,10,1,1714,7.6923076923076925,1210.0,1204.27594,143.6,11660.0,2662.0,7946.0,1501.0,3714.0,1161.0,91.0,18.0,331.0,101.0,1257.0,332.0,1940.0,226.57,125.23,649.77,377.23,268.93,427.5799999999999,2589932.0,248.95,725.97,777.0500000000001,986.18,636.88,128.91,37.27,375.0,802.99,578.34,370.65,1093.37,658.59,1318.7199999999998,433.25,7.0,8.0,False
24162,623ce9c1da9d7ca1c7bab288,blue,6020bcd5f1e4807cc7006767,https://octane.gg/teams/6767-team-secret,TEAM SECRET,South America,120.53,204.23,3,2,5,1,1023,66.66666666666666,1033.0,1071.4943,151.32,5825.0,737.0,3822.0,252.0,2003.0,485.0,45.0,3.0,174.0,36.0,668.0,55.0,675.0,89.55,125.4,259.46000000000004,254.51,175.72,298.04999999999995,1424162.0,133.51,365.71,508.95,591.6,362.68,53.89,20.71,176.0,604.78,268.96,134.42,761.7,246.47,742.52,265.63,5.0,2.0,True
24163,623ce9c1da9d7ca1c7bab288,orange,6020bc9bf1e4807cc70041b4,https://octane.gg/teams/41b4-evil-geniuses,EVIL GENIUSES,Europe,164.69,118.6,9,1,1,1,717,11.11111111111111,1254.0,1277.14762,149.92,6943.0,1401.0,5153.0,766.0,1790.0,635.0,56.0,9.0,163.0,55.0,566.0,141.0,615.0,144.54000000000002,121.17000000000002,357.76,191.53,146.42000000000002,277.71000000000004,1454894.0,147.25,398.34,452.48,517.6700000000001,409.61,70.78999999999999,21.19,226.0,382.64,339.76,275.68,540.08,457.99,733.01,265.07,2.0,5.0,False
24164,623cebc1da9d7ca1c7bab28f,blue,6020bcd5f1e4807cc7006767,https://octane.gg/teams/6767-team-secret,TEAM SECRET,South America,117.84,213.4,4,2,4,2,998,50.0,1104.0,1174.10833,146.92000000000002,6666.0,990.0,4665.0,557.0,2001.0,433.0,55.0,6.0,174.0,38.0,897.0,62.0,773.0,113.48999999999998,115.55,347.59,228.3,184.33,284.99,1463887.0,142.12,377.01,557.22,626.09,393.97,56.3,19.12,156.0,647.81,299.48,129.07,809.73,266.62,754.24,322.11,6.0,2.0,False
24165,623cebc1da9d7ca1c7bab28f,orange,6020bc9bf1e4807cc70041b4,https://octane.gg/teams/41b4-evil-geniuses,EVIL GENIUSES,Europe,163.49,117.34,13,4,2,3,1253,30.76923076923077,1298.0,1324.52667,146.35,7520.0,1781.0,5283.0,903.0,2237.0,878.0,61.0,11.0,195.0,72.0,906.0,241.0,648.0,150.76,112.27,384.96,233.37,161.66,243.93,1521656.0,155.51999999999998,427.32,482.74,549.62,435.68,80.27,16.25,207.0,414.97,348.79999999999995,301.81,564.0,501.58,815.29,250.3,2.0,6.0,True
24166,623cedbfda9d7ca1c7bab296,blue,6020bcd5f1e4807cc7006767,https://octane.gg/teams/6767-team-secret,TEAM SECRET,South America,140.01,201.1,4,1,6,1,883,25.0,1115.0,1171.99569,152.59,6445.0,1351.0,4212.0,753.0,2233.0,598.0,50.0,8.0,193.0,53.0,837.0,51.0,869.0,104.33,122.73,285.53,212.91,202.29,299.25,1510281.0,151.1,421.73,440.86,596.35,348.32,69.01,22.0,184.0,556.27,307.04,150.38,736.9599999999999,276.72,726.84,286.84000000000003,1.0,4.0,False
24167,623cedbfda9d7ca1c7bab296,orange,6020bc9bf1e4807cc70041b4,https://octane.gg/teams/41b4-evil-geniuses,EVIL GENIUSES,Europe,158.42,125.44,11,2,2,0,794,18.181818181818183,1242.0,1327.47379,150.5,7300.0,1455.0,4676.0,526.0,2624.0,929.0,59.0,7.0,208.0,72.0,1287.0,183.0,737.0,110.28,111.07999999999998,378.19,193.07,180.5,258.62,1526803.0,152.78,425.09,444.77,570.11,386.59,65.94999999999999,19.700000000000003,229.0,428.64,360.65,233.35,610.83,411.82,781.21,241.43,4.0,1.0,True
