,match_id,color,team_id,team_slug,team_name,team_region,core_shots,core_goals,core_saves,core_assists,core_score,core_shooting_percentage,boost_bpm,boost_bcpm,boost_avg_amount,boost_amount_collected,boost_amount_stolen,boost_amount_collected_big,boost_amount_stolen_big,boost_amount_collected_small,boost_amount_stolen_small,boost_count_collected_big,boost_count_stolen_big,boost_count_collected_small,boost_count_stolen_small,boost_amount_overfill,boost_amount_overfill_stolen,boost_amount_used_while_supersonic,boost_time_zero_boost,boost_time_full_boost,boost_time_boost_0_25,boost_time_boost_25_50,boost_time_boost_50_75,boost_time_boost_75_100,movement_total_distance,movement_time_supersonic_speed,movement_time_boost_speed,movement_time_slow_speed,movement_time_ground,movement_time_low_air,movement_time_high_air,movement_time_powerslide,movement_count_powerslide,positioning_time_defensive_third,positioning_time_neutral_third,positioning_time_offensive_third,positioning_time_defensive_half,positioning_time_offensive_half,positioning_time_behind_ball,positioning_time_in_front_ball,demo_inflicted,demo_taken,score,winner
7288,62336d87da9d7ca1c7baad1c,blue,6020bc70f1e4807cc70023d9,https://octane.gg/teams/23d9-endpoint,ENDPOINT,Europe,29.0,8.0,12.0,6.0,3838.0,27.58620689655172,5032.0,5111.65473,617.92,28569.0,6383.0,19824.0,3628.0,8745.0,2755.0,246.0,41.0,771.0,241.0,4800.0,561.0,3288.0,409.17,448.05,1351.85,824.93,678.97,1150.97,6094147.0,612.25,1701.62,1808.03,2336.2,1463.11,322.5799999999999,81.78999999999999,926.0,1877.52,1360.4599999999998,883.8900000000001,2608.29,1513.57,2969.2500000000005,1152.62,11.0,15.0,3.0,True
7289,62336d87da9d7ca1c7baad1c,orange,6020bc70f1e4807cc70023fb,https://octane.gg/teams/23fb-renegades,RENEGADES,Oceania,22.0,5.0,14.0,4.0,3452.0,22.727272727272727,5403.0,5544.96618,553.85,30911.0,7112.0,20591.0,3762.0,10320.0,3350.0,245.0,43.0,886.0,284.0,3938.0,568.0,4512.0,549.91,287.9,1664.81,902.54,671.35,826.04,6281608.0,757.8500000000001,1687.21,1690.35,2139.89,1698.14,297.33000000000004,104.7,1040.0,1922.48,1346.1,866.8299999999999,2643.93,1491.4699999999998,2890.78,1244.61,15.0,11.0,1.0,False
7290,62336d87da9d7ca1c7baad1d,blue,6020bc70f1e4807cc70023a0,https://octane.gg/teams/23a0-nrg-esports,NRG ESPORTS,North America,27.0,12.0,8.0,7.0,3516.0,44.44444444444444,3864.0,3872.19173,433.12,22196.0,4994.0,15829.0,3031.0,6367.0,1963.0,189.0,38.0,569.0,177.0,3186.0,808.0,3979.0,294.84000000000003,330.71,1115.32,706.23,515.0699999999999,776.21,4886777.0,652.53,1282.97,1277.59,1831.05,1174.82,207.24,67.7,821.0,1470.37,1068.77,673.96,2067.4100000000003,1145.7,2462.02,751.0699999999999,13.0,15.0,3.0,True
7291,62336d87da9d7ca1c7baad1d,orange,6020bc70f1e4807cc70023fb,https://octane.gg/teams/23fb-renegades,RENEGADES,Oceania,14.0,4.0,10.0,4.0,2526.0,28.57142857142857,3936.0,4064.51488,414.39,23278.0,4919.0,15754.0,2696.0,7524.0,2223.0,190.0,33.0,641.0,198.0,3260.0,582.0,3382.0,436.64,218.52,1251.04,743.46,502.15,631.98,4785243.0,588.13,1267.91,1362.27,1645.4699999999998,1346.78,226.07,91.95,905.0,1639.1999999999998,1023.62,555.51,2196.66,1021.7,2238.29,980.07,15.0,13.0,0.0,False
7292,62336d87da9d7ca1c7baad1e,blue,6020bc70f1e4807cc70023d9,https://octane.gg/teams/23d9-endpoint,ENDPOINT,Europe,32.0,6.0,15.0,5.0,3845.0,18.75,5099.0,5333.80423,617.0,29087.0,6524.0,21108.0,3950.0,7979.0,2574.0,256.0,47.0,713.0,229.0,4732.0,787.0,3418.0,481.9,462.65,1374.09,869.3199999999999,711.25,1035.37,6156837.0,615.13,1828.49,1629.0300000000002,2215.48,1547.51,309.64,80.17,913.0,1614.58,1428.16,1029.91,2305.89,1766.7800000000002,2908.1,1164.5400000000002,13.0,4.0,1.0,False
7293,62336d87da9d7ca1c7baad1e,orange,6065dbab45122f213019c81f,https://octane.gg/teams/c81f-furia-esports,FURIA ESPORTS,South America,26.0,8.0,17.0,4.0,4017.0,30.76923076923077,4300.0,4502.349609999999,605.77,24580.0,4937.0,15285.0,2675.0,9295.0,2262.0,194.0,30.0,812.0,193.0,4195.0,347.0,2401.0,318.41,401.22,1149.56,933.96,815.8000000000001,1058.53,5604573.0,474.01,1480.1799999999998,2089.89,2319.96,1408.91,315.20000000000005,67.47999999999999,570.0,2182.53,1255.26,606.3,2885.2,1158.88,2937.23,1106.86,4.0,13.0,3.0,True
7294,62336d87da9d7ca1c7baad1f,blue,6020bc70f1e4807cc70023a0,https://octane.gg/teams/23a0-nrg-esports,NRG ESPORTS,North America,27.0,7.0,28.0,5.0,5261.0,25.925925925925924,6300.0,6425.43857,724.47,38005.0,7875.0,27213.0,5092.0,10792.0,2783.0,324.0,59.0,913.0,235.0,5354.0,747.0,6133.0,511.36,576.95,1879.08,1171.73,987.73,1338.1799999999998,8172752.0,908.71,2197.34,2393.65,3102.05,2033.58,364.03,127.46,1388.0,2839.7200000000003,1750.11,909.88,3805.68,1694.0,3927.29,1572.39,21.0,11.0,2.0,False
7295,62336d87da9d7ca1c7baad1f,orange,6020bc70f1e4807cc70023d9,https://octane.gg/teams/23d9-endpoint,ENDPOINT,Europe,45.0,12.0,14.0,9.0,5305.0,26.666666666666668,6096.0,6293.862430000001,768.44,37278.0,7981.0,25773.0,4236.0,11505.0,3745.0,312.0,56.0,1022.0,331.0,5568.0,1437.0,3982.0,548.27,549.1700000000001,1788.69,1121.55,1000.86,1404.47,8177185.0,789.6500000000001,2416.65,2266.17,3031.95,2069.07,371.46,116.51,1352.0,2281.62,1882.01,1308.78,3232.7699999999995,2239.65,4003.36,1469.08,11.0,21.0,3.0,True
7296,62336d87da9d7ca1c7baad20,blue,6020bc70f1e4807cc70023fb,https://octane.gg/teams/23fb-renegades,RENEGADES,Oceania,18.0,8.0,19.0,6.0,3545.0,44.44444444444444,3951.0,4067.32733,428.75000000000006,22709.0,5241.0,15743.0,3254.0,6966.0,1987.0,188.0,40.0,606.0,177.0,3007.0,769.0,3431.0,368.96,260.21000000000004,1087.27,716.56,564.3899999999999,675.12,4638166.0,546.05,1214.06,1370.55,1709.8000000000002,1230.66,190.19,91.76,856.0,1425.63,1088.7399999999998,616.26,2012.5,1118.15,2283.35,847.3100000000001,3.0,6.0,3.0,True
7297,62336d87da9d7ca1c7baad20,orange,6065dbab45122f213019c81f,https://octane.gg/teams/c81f-furia-esports,FURIA ESPORTS,South America,27.0,4.0,7.0,4.0,2430.0,14.814814814814811,3310.0,3459.93694,442.83,19354.0,4812.0,11781.0,2406.0,7573.0,2406.0,147.0,31.0,680.0,207.0,2933.0,674.0,2242.0,275.07,294.97,968.6900000000002,676.6700000000001,672.68,776.01,4529706.0,410.04,1250.13,1481.85,1795.92,1151.23,194.87,52.11,480.0,1432.34,1087.7800000000002,621.9100000000001,1996.15,1145.88,2159.67,982.36,6.0,3.0,0.0,False
7298,62336d87da9d7ca1c7baad21,blue,6020bc70f1e4807cc70023a5,https://octane.gg/teams/23a5-g2-esports,G2 ESPORTS,North America,38.0,7.0,18.0,5.0,4488.0,18.421052631578945,5334.0,5385.90902,588.64,32790.0,8944.0,23069.0,5555.0,9721.0,3389.0,287.0,70.0,832.0,293.0,5751.0,1560.0,5454.0,546.25,521.1700000000001,1541.1799999999998,896.81,840.1500000000001,1100.08,7053384.0,860.64,1942.83,1690.87,2457.94,1711.6,324.81,113.77,1169.0,1828.43,1506.69,1159.2400000000002,2628.3,1866.05,3159.67,1334.67,19.0,7.0,3.0,True
7299,62336d87da9d7ca1c7baad21,orange,6020bc9bf1e4807cc70041b4,https://octane.gg/teams/41b4-evil-geniuses,EVIL GENIUSES,Europe,29.0,5.0,25.0,4.0,4468.0,17.24137931034483,4634.0,4634.07073,562.88,28315.0,4940.0,18973.0,2841.0,9342.0,2099.0,217.0,33.0,818.0,186.0,2719.0,486.0,2877.0,671.28,352.07,1797.11,979.73,705.5600000000001,856.6,6369200.0,578.0899999999999,1727.26,2153.82,2391.21,1777.1,290.8,97.34,1031.0,2390.86,1367.99,700.27,3115.34,1343.81,3291.58,1167.56,7.0,19.0,1.0,False
7300,62336d87da9d7ca1c7baad22,blue,6020bd98f1e4807cc700dc74,https://octane.gg/teams/dc74-team-bds,TEAM BDS,Europe,46.0,7.0,17.0,5.0,4277.0,15.217391304347828,3806.0,3819.51603,451.11,26271.0,5670.0,18331.0,3321.0,7940.0,2349.0,208.0,38.0,696.0,206.0,2516.0,511.0,3036.0,408.43,275.20000000000005,1275.73,799.9200000000001,669.92,951.9399999999998,5528154.0,558.61,1493.33,1713.93,2089.09,1410.7,266.1,80.36,806.0,1567.85,1266.74,931.29,2199.23,1566.65,2804.41,961.48,14.0,15.0,3.0,True
7301,62336d87da9d7ca1c7baad22,orange,6020bcd5f1e4807cc7006767,https://octane.gg/teams/6767-team-secret,TEAM SECRET,South America,24.0,2.0,33.0,2.0,4335.0,8.333333333333332,3451.0,3521.8856800000003,443.65,24249.0,4418.0,16700.0,2458.0,7549.0,1960.0,201.0,30.0,665.0,173.0,3470.0,596.0,2711.0,392.94000000000005,367.8,1213.69,897.22,620.35,985.83,5579443.0,535.84,1558.02,1673.43,2151.88,1363.66,251.77,80.82000000000001,697.0,1953.57,1166.1799999999998,647.5699999999999,2576.8,1190.48,2720.49,1046.81,15.0,14.0,0.0,False
7302,62336d87da9d7ca1c7baad23,blue,6020bc70f1e4807cc70023a5,https://octane.gg/teams/23a5-g2-esports,G2 ESPORTS,North America,52.0,11.0,28.0,10.0,6229.0,21.153846153846157,6468.0,6580.9506,754.3599999999999,38588.0,9305.0,27700.0,5588.0,10888.0,3717.0,341.0,69.0,962.0,318.0,6578.0,1432.0,6868.0,617.23,662.66,1788.08,1161.61,910.6,1403.04,8312198.0,1037.64,2193.09,2189.4700000000003,3006.74,2069.27,344.17,144.75,1482.0,2472.02,1723.34,1224.8,3388.5,2031.69,3881.82,1538.37,27.0,20.0,3.0,True
7303,62336d87da9d7ca1c7baad23,orange,6020bcd5f1e4807cc7006767,https://octane.gg/teams/6767-team-secret,TEAM SECRET,South America,40.0,7.0,26.0,6.0,5151.0,17.5,5786.0,5884.571199999999,737.96,34402.0,7139.0,23602.0,4485.0,10800.0,2654.0,283.0,53.0,944.0,224.0,4661.0,690.0,4111.0,572.94,564.35,1739.69,1128.96,1003.0,1407.32,7973141.0,760.22,2235.7,2402.09,3095.57,1950.29,352.14,105.35,918.0,2718.09,1689.62,990.31,3690.86,1707.1,3927.74,1470.3,20.0,27.0,2.0,False
7304,62336d87da9d7ca1c7baad24,blue,6020bd98f1e4807cc700dc74,https://octane.gg/teams/dc74-team-bds,TEAM BDS,Europe,44.0,6.0,21.0,3.0,5413.0,13.636363636363637,6163.0,6274.30979,725.04,46849.0,11113.0,32491.0,6561.0,14358.0,4552.0,376.0,77.0,1277.0,400.0,5490.0,1228.0,6483.0,807.4599999999999,517.6500000000001,2310.24,1417.89,1292.42,1687.4899999999998,10164073.0,1036.09,2789.3,2952.57,3823.41,2520.93,433.64,147.94,1451.0,2947.96,2302.96,1527.06,4103.35,2674.57,5077.33,1700.66,23.0,11.0,3.0,True
7305,62336d87da9d7ca1c7baad24,orange,6020bc9bf1e4807cc70041b4,https://octane.gg/teams/41b4-evil-geniuses,EVIL GENIUSES,Europe,34.0,6.0,31.0,6.0,6393.0,17.647058823529413,6126.0,6190.118930000001,755.27,45285.0,9113.0,31493.0,5157.0,13792.0,3956.0,368.0,59.0,1180.0,320.0,5401.0,649.0,4901.0,951.94,652.98,2413.13,1473.54,1086.01,1648.82,9700885.0,886.65,2588.61,3266.61,3595.38,2638.98,507.53,140.20999999999998,1510.0,3311.3899999999994,2098.24,1332.27,4431.62,2310.26,4870.11,1871.77,11.0,23.0,2.0,False
7306,62336d87da9d7ca1c7baad25,blue,6020bc70f1e4807cc70023a5,https://octane.gg/teams/23a5-g2-esports,G2 ESPORTS,North America,43.0,11.0,34.0,9.0,6679.0,25.58139534883721,6581.0,6729.47493,715.78,42699.0,9752.0,30718.0,6552.0,11981.0,3200.0,365.0,75.0,1011.0,290.0,5754.0,893.0,6582.0,756.3399999999999,656.59,2173.83,1279.6,980.26,1341.19,9030485.0,1082.7599999999998,2418.61,2453.74,3231.5,2280.24,443.36,149.13,1573.0,2855.35,1883.05,1216.68,3849.21,2105.87,4333.6,1621.48,23.0,19.0,3.0,True
7307,62336d87da9d7ca1c7baad25,orange,6020bd98f1e4807cc700dc74,https://octane.gg/teams/dc74-team-bds,TEAM BDS,Europe,52.0,11.0,26.0,9.0,6217.0,21.153846153846157,5992.0,6038.66146,699.64,38714.0,8158.0,25388.0,4240.0,13326.0,3918.0,288.0,51.0,1147.0,322.0,3546.0,849.0,5395.0,698.22,404.5799999999999,2228.17,1341.26,970.4199999999998,1245.35,8598841.0,875.5500000000001,2355.71,2702.18,3331.44,2181.19,420.82,116.3,1213.0,2868.22,1901.94,1163.27,3864.46,2068.96,4387.06,1546.38,19.0,23.0,2.0,False
7308,62336d87da9d7ca1c7baad26,blue,6020bcd5f1e4807cc7006767,https://octane.gg/teams/6767-team-secret,TEAM SECRET,South America,13.0,6.0,19.0,5.0,3681.0,46.15384615384615,4382.0,4618.44473,610.6999999999999,25462.0,4691.0,17114.0,2719.0,8348.0,1972.0,206.0,31.0,719.0,166.0,3651.0,412.0,2935.0,388.67,480.54,1203.48,879.89,783.5,1155.66,5850638.0,577.22,1545.1799999999998,1976.66,2409.16,1456.82,233.11,81.64,692.0,2338.29,1156.75,604.03,2993.27,1105.81,2941.25,1157.79,18.0,12.0,1.0,False
7309,62336d87da9d7ca1c7baad26,orange,6020bc9bf1e4807cc70041b4,https://octane.gg/teams/41b4-evil-geniuses,EVIL GENIUSES,Europe,44.0,9.0,6.0,6.0,3624.0,20.454545454545457,4971.0,5113.06562,589.4200000000001,28197.0,6057.0,19627.0,3049.0,8570.0,3008.0,225.0,37.0,729.0,249.0,3197.0,712.0,2570.0,538.82,439.41,1488.65,819.21,650.0799999999999,999.82,5917264.0,580.28,1645.3,1856.73,2172.96,1623.59,285.74,75.31,866.0,1656.25,1367.31,1058.7599999999998,2309.6600000000003,1772.6600000000003,3095.96,986.37,12.0,18.0,3.0,True
7310,62336d87da9d7ca1c7baad27,blue,6020bc70f1e4807cc70023e9,https://octane.gg/teams/23e9-dignitas,DIGNITAS,Europe,53.0,10.0,30.0,9.0,5825.0,18.867924528301888,4855.0,4988.95348,570.51,27179.0,5714.0,18545.0,3203.0,8634.0,2511.0,219.0,37.0,723.0,215.0,3582.0,528.0,4060.0,501.16,328.7,1419.06,899.8800000000001,705.14,909.3300000000002,5910025.0,608.48,1649.0300000000002,1742.19,2198.87,1534.19,266.64,80.66,726.0,1854.42,1286.91,858.41,2545.97,1453.74,2875.21,1124.48,4.0,20.0,2.0,False
7311,62336d87da9d7ca1c7baad27,orange,6020bc70f1e4807cc7002389,https://octane.gg/teams/2389-spacestation-gaming,SPACESTATION GAMING,North America,49.0,9.0,30.0,6.0,5595.0,18.367346938775512,5210.0,5216.4865,578.28,28306.0,6779.0,20164.0,4058.0,8142.0,2721.0,238.0,48.0,697.0,231.0,3530.0,681.0,6005.0,558.81,443.59,1457.39,812.3499999999999,710.69,941.21,6019762.0,704.51,1563.2400000000002,1774.6799999999998,2303.88,1494.6,243.94,99.44,915.0,1920.37,1263.82,858.23,2613.44,1429.0300000000002,2813.08,1229.37,20.0,4.0,3.0,True
7312,62336d87da9d7ca1c7baad29,blue,6020bc70f1e4807cc70023e9,https://octane.gg/teams/23e9-dignitas,DIGNITAS,Europe,45.0,14.0,21.0,12.0,5611.0,31.11111111111111,4916.0,5057.79335,545.25,29229.0,5630.0,20052.0,2814.0,9177.0,2816.0,233.0,33.0,789.0,247.0,3313.0,540.0,3776.0,506.43,397.42,1607.73,964.0800000000002,672.95,916.27,6087262.0,608.38,1674.17,2060.48,2436.03,1626.17,280.82,76.97,752.0,1995.22,1455.21,892.63,2752.36,1590.69,3204.08,1138.96,19.0,20.0,3.0,True
7313,62336d87da9d7ca1c7baad29,orange,6020c1bef1e4807cc70258d0,https://octane.gg/teams/58d0-pioneers,PIONEERS,Oceania,37.0,10.0,22.0,10.0,4951.0,27.027027027027028,5318.0,5388.41351,565.48,31129.0,5449.0,21658.0,2898.0,9471.0,2551.0,258.0,34.0,812.0,217.0,4232.0,560.0,5754.0,459.7000000000001,371.54,1594.29,1025.4299999999998,645.46,912.59,6459998.0,799.24,1785.36,1760.7999999999995,2445.8,1658.0300000000002,241.57,95.93,1063.0,2211.17,1364.66,769.53,2971.3,1374.02,3167.53,1177.83,20.0,19.0,1.0,False
7314,623cf633da9d7ca1c7bab2b2,blue,6020bc70f1e4807cc70023d9,https://octane.gg/teams/23d9-endpoint,ENDPOINT,Europe,32.0,8.0,19.0,7.0,4467.0,25.0,4930.0,5091.46687,604.06,28534.0,5148.0,20278.0,2939.0,8256.0,2209.0,244.0,35.0,727.0,193.0,4235.0,598.0,3452.0,447.15,414.67,1457.28,901.73,660.31,1038.29,6169376.0,621.91,1746.37,1812.34,2290.96,1564.77,324.89,83.53999999999999,970.0,1992.57,1356.92,831.0900000000001,2664.56,1515.9899999999998,3132.44,1048.18,10.0,9.0,1.0,False
7315,623cf633da9d7ca1c7bab2b2,orange,6065dbab45122f213019c81f,https://octane.gg/teams/c81f-furia-esports,FURIA ESPORTS,South America,33.0,8.0,19.0,8.0,4392.0,24.24242424242424,4559.0,4777.000330000001,602.88,26763.0,6145.0,17301.0,3353.0,9462.0,2792.0,214.0,39.0,851.0,246.0,4221.0,575.0,2802.0,298.37,439.64,1182.66,1055.43,867.3599999999999,982.42,5848802.0,459.53,1637.7900000000002,2082.56,2426.74,1440.05,313.03,61.39,530.0,2004.32,1353.45,822.0699999999999,2725.91,1453.9299999999998,2951.88,1227.99,9.0,10.0,3.0,True
